Name,Logging,Property,Easting,Northing,Lat,Long,Cam nr,series,,picture,species name,Species,Type,Nr,Total,Year,Month ,Day,Hour Exact,Comment,camera brand,Location,Logging
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,271,Agouti,Dasyprocta punctata,Mammal,1,,2020,6,13,8.36,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,286,Agouti,Dasyprocta punctata,Mammal,1,,2020,6,13,18.14,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,292,Agouti,Dasyprocta punctata,Mammal,1,,2020,6,14,9.06,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,319,Agouti,Dasyprocta punctata,Mammal,1,,2020,6,15,12.24,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,352,Agouti,Dasyprocta punctata,Mammal,1,,2020,6,17,9.02,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,365,Agouti,Dasyprocta punctata,Mammal,1,,2020,6,18,6.01,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,391,Agouti,Dasyprocta punctata,Mammal,1,,2020,6,18,13.46,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,442,Agouti,Dasyprocta punctata,Mammal,1,,2020,6,19,6.59,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,448,Agouti,Dasyprocta punctata,Mammal,1,,2020,6,19,7.51,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,457,Agouti,Dasyprocta punctata,Mammal,1,,2020,6,19,11.27,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,517,Agouti,Dasyprocta punctata,Mammal,1,,2020,6,20,16.59,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,523,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,6,20,19.51,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,193,Collared Pecary,Pecari tajacu,Mammal,1,,2020,6,6,13.57,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,424,Common Opossum,Didelphis marsupialis,Mammal,1,,2020,6,18,19.29,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,115,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,6,2,19.48,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,316,Jaguar,Panthera onca,Mammal,1,,2020,6,15,3.13,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,58,Ocelot,Leopardus pardalis,Mammal,1,,2020,5,28,19.41,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,358,Ocelot,Leopardus pardalis,Mammal,1,,2020,6,17,19.56,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,430,Paca,Cuniculus paca,Mammal,1,,2020,6,18,21.06,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,34,Puma,Puma concolor,Mammal,1,,2020,5,25,2.39,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,37,Puma,Puma concolor,Mammal,1,,2020,5,25,9.31,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,337,Puma,Puma concolor,Mammal,1,,2020,6,17,1.52,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,514,Puma,Puma concolor,Mammal,1,,2020,6,20,13.26,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,604,Puma,Puma concolor,Mammal,1,,2020,6,24,20.59,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,274,White-nosed Coati,Nasua narica,Mammal,1,,2020,6,13,9.31,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,28,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,5,24,11.32,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,43,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,5,26,10.42,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,82,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,5,30,0.25,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,91,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,5,31,3.26,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,265,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,6,12,11.41,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,307,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,6,14,14.44,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,334,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,6,16,20.20,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,355,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,6,17,17.37,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,445,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,6,19,7.05,,,,
12C,No,Laguna Seca,286025,1953545,17.65847900,-89.01706300,12,C,,598,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,6,23,16.15,,,,
12D,No,Laguna Seca,286018,1953549,17.65851800,-89.01712400,12,D,,10,Ocelot,Leopardus pardalis,Mammal,1,,2020,6,27,20.11,,,,
12D,No,Laguna Seca,286018,1953549,17.65851800,-89.01712400,12,D,,22,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,6,29,5.53,,,,
12D,No,Laguna Seca,286018,1953549,17.65851800,-89.01712400,12,D,,43,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,6,29,7.49,,,,
12D,No,Laguna Seca,286018,1953549,17.65851800,-89.01712400,12,D,,58,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,7,2,5.47,,,,
12D,No,Laguna Seca,286018,1953549,17.65851800,-89.01712400,12,D,,61,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,7,2,8.22,,,,
12D,No,Laguna Seca,286018,1953549,17.65851800,-89.01712400,12,D,,64,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,7,2,16.08,,,,
12D,No,Laguna Seca,286018,1953549,17.65851800,-89.01712400,12,D,,73,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,7,3,12.46,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,73,Agouti,Dasyprocta punctata,Mammal,1,,2020,10,3,13.00,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,100,Baird's Tapir,Tapirus bairdii,Mammal,1,,2020,10,14,2.58,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,31,Common Opossum,Didelphis marsupialis,Mammal,1,,2020,9,25,20.22,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,57,Common Opossum,Didelphis marsupialis,Mammal,1,,2020,9,28,22.11,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,88,Common Opossum,Didelphis marsupialis,Mammal,1,,2020,10,6,21.08,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,94,Common Opossum,Didelphis marsupialis,Mammal,1,,2020,10,9,0.37,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,109,Common Opossum,Didelphis marsupialis,Mammal,1,,2020,10,16,21.30,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,70,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,2,12.05,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,76,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,4,4.56,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,82,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,5,21.40,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,85,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,5,23.45,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,61,Ocelot,Leopardus pardalis,Mammal,1,,2020,9,30,20.17,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,49,Virginia Opossum,Didelphis virginiana,Mammal,1,,2020,9,27,21.31,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,10,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,9,20,10.41,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,13,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,9,21,11.53,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,19,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,9,24,8.27,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,43,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,9,26,10.06,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,79,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,10,4,10.15,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,97,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,10,13,16.06,,,,
12F,No,Laguna Seca,285821,1953720,17.660044,-89.019,12,F,,103,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,10,15,8.38,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,28,Agouti,Dasyprocta punctata,Mammal,1,,2020,10,26,9.38,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,88,Agouti,Dasyprocta punctata,Mammal,1,,2020,11,10,15.49,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,79,Common Opossum,Didelphis marsupialis,Mammal,1,,2020,11,10,7.21,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,40,Margay,Leopardus wiedii,Mammal,1,,2020,10,28,4.36,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,25,Paca,Cuniculus paca,Mammal,1,,2020,10,26,4.46,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,34,Paca,Cuniculus paca,Mammal,1,,2020,10,27,4.56,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,43,Paca,Cuniculus paca,Mammal,1,,2020,10,28,4.40,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,49,Paca,Cuniculus paca,Mammal,1,,2020,11,7,19.26,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,52,Paca,Cuniculus paca,Mammal,1,,2020,11,8,0.49,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,67,Paca,Cuniculus paca,Mammal,1,,2020,11,9,0.39,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,73,Paca,Cuniculus paca,Mammal,1,,2020,11,10,0.42,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,76,Paca,Cuniculus paca,Mammal,1,,2020,11,10,1.56,,,,
12G,No,Laguna Seca,285708,1954139,17.663823,-89.020105,12,G,,94,Paca,Cuniculus paca,Mammal,1,,2020,11,11,1.12,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,295,Common Opossum,Didelphis marsupialis,Mammal,1,,2020,2,17,4.00,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,286,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,16,0.31,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,328,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,17,18.46,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,439,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,21,9.09,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,451,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,22,0.05,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,454,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,22,0.39,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,463,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,22,20.13,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,466,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,23,12.47,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,508,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,24,23.07,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,511,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,25,0.35,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,556,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,26,8.17,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,589,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,27,4.49,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,640,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,29,1.26,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,649,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,29,2.23,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,670,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,2,29,23.51,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,676,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,3,1,2.41,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,679,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,3,1,4.24,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,733,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,3,2,15.33,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,760,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,3,3,23.55,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,826,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,3,6,18.54,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,925,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,3,13,20.50,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,928,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,3,13,23.06,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,406,Jaguar,Panthera onca,Mammal,1,,2020,2,20,1.09,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,283,Margay,Leopardus wiedii,Mammal,1,,2020,2,15,20.57,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,919,Margay,Leopardus wiedii,Mammal,1,,2020,3,13,19.07,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,37,Ocelot,Leopardus pardalis,Mammal,1,,2020,2,3,2.32,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,136,Ocelot,Leopardus pardalis,Mammal,1,,2020,2,8,4.37,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,334,Ocelot,Leopardus pardalis,Mammal,1,,2020,2,17,22.20,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,427,Ocelot,Leopardus pardalis,Mammal,1,,2020,2,21,3.21,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,646,Ocelot,Leopardus pardalis,Mammal,1,,2020,2,29,2.09,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,718,Ocelot,Leopardus pardalis,Mammal,1,,2020,3,2,3.06,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,880,Ocelot,Leopardus pardalis,Mammal,1,,2020,3,11,19.42,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,172,Puma,Puma concolor,Mammal,1,,2020,2,11,4.54,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,438,Puma,Puma concolor,Mammal,1,,2020,2,21,7.47,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,586,Puma,Puma concolor,Mammal,1,,2020,2,27,3.11,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,907,Puma,Puma concolor,Mammal,1,,2020,3,13,17.03,,,,
13A,No,Laguna Seca,289492,1951376,17.63922100,-88.98418000,13,A,,394,White-nosed Coati,Nasua narica,Mammal,1,,2020,2,19,14.08,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,175,Collared Pecary,Pecari tajacu,Mammal,1,,2020,11,14,11.58,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,223,Common Opossum,Didelphis marsupialis,Mammal,1,,2020,11,19,19.41,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,43,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,10,25,19.53,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,163,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,8,12.05,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,182,Gray fox,Urocyon cinereoargenteus,Mammal,1,,2020,11,14,12.16,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,142,Margay,Leopardus wiedii,Mammal,1,,2020,11,5,20.05,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,154,Ocelot,Leopardus pardalis,Mammal,1,,2020,11,8,20.13,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,121,Paca,Cuniculus paca,Mammal,1,,2020,11,3,18.59,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,196,Paca,Cuniculus paca,Mammal,1,,2020,11,17,18.41,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,33,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,10,25,6.07,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,85,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,11,2,7.59,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,115,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,11,3,10.57,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,130,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,11,5,6.18,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,151,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,11,6,13.33,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,226,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,11,23,6.31,,,,
13G,No,Laguna Seca,288353,1950631,17.63238,-88.994834,13,G,,238,White-tailed Deer,Odocoileus virginianus,Mammal,1,,2020,11,26,20.38,,,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,356,Great Curassow,Crax rubra,Bird,1,,2020,2,28,15.11,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,395,Great Curassow,Crax rubra,Bird,1,,2020,3,3,6.03,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,578,Great Curassow,Crax rubra,Bird,1,,2020,3,9,12.21,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,50,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,2,16.45,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,59,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,3,7.04,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,140,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,9,11.44,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,146,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,9,17.42,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,158,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,10,8.01,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,194,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,12,17.02,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,200,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,13,6.32,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,251,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,17,9.34,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,257,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,18,11.40,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,266,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,18,17.16,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,278,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,20,17.03,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,290,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,21,12.52,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,335,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,26,15.40,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,362,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,29,10.44,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,368,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,1,10.45,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,383,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,1,17.15,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,389,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,2,6.24,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,392,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,2,17.50,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,407,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,3,6.47,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,413,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,3,8.53,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,416,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,3,10.13,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,527,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,7,15.15,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,536,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,7,16.16,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,575,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,9,11.46,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,584,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,9,13.09,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,596,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,10,9.44,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,599,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,10,10.34,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,638,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,12,8.55,,Bushnell,,
01A,No,Yalbac,284283,1938201,17.51971200,-89.03192500,1,A,,671,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,13,17.08,,Bushnell,,
02A,No,Yalbac,284995,1938088,17.51875300,-89.02521500,2,A,,521,Great Curassow,Crax rubra,Bird,1,,2020,3,10,16.09,,,,
02A,No,Yalbac,284995,1938088,17.51875300,-89.02521500,2,A,,545,Great Curassow,Crax rubra,Bird,1,,2020,3,11,8.52,,,,
02A,No,Yalbac,284995,1938088,17.51875300,-89.02521500,2,A,,53,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,10,9.53,,,,
02A,No,Yalbac,284995,1938088,17.51875300,-89.02521500,2,A,,113,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,17,8.52,,,,
02A,No,Yalbac,284995,1938088,17.51875300,-89.02521500,2,A,,129,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,18,14.35,,,,
02A,No,Yalbac,284995,1938088,17.51875300,-89.02521500,2,A,,569,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,12,9.30,,,,
02A,No,Yalbac,284995,1938088,17.51875300,-89.02521500,2,A,,605,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,3,13,5.46,,,,
03A,No,Yalbac,284479,1939227,17.52899100,-89.03017900,3,A,,157,Great Curassow,Crax rubra,Bird,1,,2020,2,14,10.56,,,,
03A,No,Yalbac,284479,1939227,17.52899100,-89.03017900,3,A,,664,Great Curassow,Crax rubra,Bird,1,,2020,3,9,5.48,,,,
03A,No,Yalbac,284479,1939227,17.52899100,-89.03017900,3,A,,25,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,2,15.28,,,,
03A,No,Yalbac,284479,1939227,17.52899100,-89.03017900,3,A,,28,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,2,16.30,,,,
03A,No,Yalbac,284479,1939227,17.52899100,-89.03017900,3,A,,37,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,3,11.08,,,,
03A,No,Yalbac,284479,1939227,17.52899100,-89.03017900,3,A,,40,Ocellated Turkey,Meleagris ocellata,Bird,1,,2020,2,3,13.22,,,,
