Location,Cam nr,series,picture,species name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Location,Logging
Yalbac 710G,710,G,208,Great Curassow,1,2017,12,14,17.42,,Bushnell,Yalbac,No
Yalbac 710G,710,G,211,Great Curassow,1,2017,12,15,7.16,,Bushnell,Yalbac,No
Yalbac 710G,710,G,256,Great Curassow,6,2017,12,22,13.32,,Bushnell,Yalbac,No
Yalbac 710G,710,G,316,Great Curassow,1,2017,12,27,6.45,,Bushnell,Yalbac,No
Yalbac 710G,710,G,334,Great Curassow,1,2017,12,28,6.43,,Bushnell,Yalbac,No
Yalbac 710G,710,G,340,Great Curassow,2,2017,12,29,6.44,,Bushnell,Yalbac,No
Yalbac 710G,710,G,361,Great Curassow,1,2017,12,29,9.04,,Bushnell,Yalbac,No
Yalbac 710G,710,G,385,Great Curassow,1,2017,12,29,9.08,,Bushnell,Yalbac,No
Yalbac 710G,710,G,388,Great Curassow,1,2017,12,30,6.35,,Bushnell,Yalbac,No
Yalbac 710G,710,G,425,Great Curassow,1,2018,1,1,6.29,,Bushnell,Yalbac,No
Yalbac 710G,710,G,439,Great Curassow,1,2018,1,1,10.42,,Bushnell,Yalbac,No
Yalbac 710G,710,G,68,Jaguar,1,2017,12,4,9.12,wounded,Bushnell,Yalbac,No
Yalbac 710G,710,G,232,Jaguar,1,2017,12,18,20.44,,Bushnell,Yalbac,No
Yalbac 710G,710,G,338,Margay,1,2017,12,29,5.2,,Bushnell,Yalbac,No
Yalbac 710G,710,G,76,Striped Hog-nosed Skunk,1,2017,12,6,21.01,,Bushnell,Yalbac,No
Yalbac 710G,710,G,451,Striped Hog-nosed Skunk,1,2018,1,2,6.11,,Bushnell,Yalbac,No
Yalbac 710G,710,G,301,Tamandua,1,2017,12,25,0.57,,Bushnell,Yalbac,No
Yalbac 710G,710,G,310,Tayra,1,2017,12,25,15.53,,Bushnell,Yalbac,No
Yalbac 710G,710,G,202,Unknown,1,2017,12,13,15.1,,Bushnell,Yalbac,No
Yalbac 710G,710,G,244,Unknown,1,2017,12,22,2.12,,Bushnell,Yalbac,No
Yalbac 711A,711,A,715,Agouti,1,2017,3,27,18.27,,Bushnell,Yalbac,No
Yalbac 711A,711,A,601,Baird's Tapir,1,2017,3,26,23.47,,Bushnell,Yalbac,No
Yalbac 711A,711,A,166,Bare-throated Tiger-heron,1,2017,3,13,8.14,,Bushnell,Yalbac,No
Yalbac 711A,711,A,277,Bare-throated Tiger-heron,1,2017,3,22,12.05,,Bushnell,Yalbac,No
Yalbac 711A,711,A,193,Black-crowned Night-Heron,1,2017,3,19,5.28,,Bushnell,Yalbac,No
Yalbac 711A,711,A,63,Brown Four-eyed Opossum,1,2017,2,26,23.47,,Bushnell,Yalbac,No
Yalbac 711A,711,A,214,Brown Four-eyed Opossum,1,2017,3,20,21.02,,Bushnell,Yalbac,No
Yalbac 711A,711,A,226,Brown Four-eyed Opossum,1,2017,3,20,21.28,,Bushnell,Yalbac,No
Yalbac 711A,711,A,239,Brown Four-eyed Opossum,1,2017,3,21,9.17,,Bushnell,Yalbac,No
Yalbac 711A,711,A,301,Brown Four-eyed Opossum,1,2017,3,22,22.5,,Bushnell,Yalbac,No
Yalbac 711A,711,A,841,Brown Four-eyed Opossum,1,2017,3,29,2.3,,Bushnell,Yalbac,No
Yalbac 711A,711,A,635,Cane Toad,1,2017,3,27,5.29,,Bushnell,Yalbac,No
Yalbac 711A,711,A,22,Common Opossum,1,2017,2,24,1.04,,Bushnell,Yalbac,No
Yalbac 711A,711,A,109,Common Opossum,1,2017,3,2,2.26,,Bushnell,Yalbac,No
Yalbac 711A,711,A,583,Crested guan,1,2017,3,26,17.19,,Bushnell,Yalbac,No
Yalbac 711A,711,A,811,Crested guan,1,2017,3,28,17.5,,Bushnell,Yalbac,No
Yalbac 711A,711,A,52,Gray-headed Dove,1,2017,2,26,9.06,,Bushnell,Yalbac,No
Yalbac 711A,711,A,124,Gray-headed Dove,1,2017,3,2,8.52,,Bushnell,Yalbac,No
Yalbac 711A,711,A,142,Gray-headed Dove,1,2017,3,5,6.22,,Bushnell,Yalbac,No
Yalbac 711A,711,A,157,Gray-headed Dove,1,2017,3,12,9.22,,Bushnell,Yalbac,No
Yalbac 711A,711,A,169,Gray-headed Dove,1,2017,3,13,9.48,,Bushnell,Yalbac,No
Yalbac 711A,711,A,184,Gray-headed Dove,1,2017,3,17,11.59,,Bushnell,Yalbac,No
Yalbac 711A,711,A,233,Gray-headed Dove,1,2017,3,21,8.27,,Bushnell,Yalbac,No
Yalbac 711A,711,A,247,Gray-headed Dove,1,2017,3,21,11.08,,Bushnell,Yalbac,No
Yalbac 711A,711,A,256,Gray-headed Dove,1,2017,3,21,15.39,,Bushnell,Yalbac,No
Yalbac 711A,711,A,268,Gray-headed Dove,1,2017,3,22,7.18,,Bushnell,Yalbac,No
Yalbac 711A,711,A,274,Gray-headed Dove,2,2017,3,22,10.51,,Bushnell,Yalbac,No
Yalbac 711A,711,A,316,Gray-headed Dove,1,2017,3,16,6.01,,Bushnell,Yalbac,No
Yalbac 711A,711,A,334,Gray-headed Dove,1,2017,3,23,7.53,,Bushnell,Yalbac,No
Yalbac 711A,711,A,384,Gray-headed Dove,3,2017,3,24,7.34,,Bushnell,Yalbac,No
Yalbac 711A,711,A,410,Gray-headed Dove,1,2017,3,24,14.2,,Bushnell,Yalbac,No
Yalbac 711A,711,A,412,Gray-headed Dove,1,2017,3,24,17.49,,Bushnell,Yalbac,No
Yalbac 711A,711,A,436,Gray-headed Dove,1,2017,3,25,7.44,,Bushnell,Yalbac,No
Yalbac 711A,711,A,443,Gray-headed Dove,1,2017,3,25,8.39,,Bushnell,Yalbac,No
Yalbac 711A,711,A,505,Gray-headed Dove,1,2017,3,26,6.31,,Bushnell,Yalbac,No
Yalbac 711A,711,A,568,Gray-headed Dove,1,2017,3,26,9.27,,Bushnell,Yalbac,No
Yalbac 711A,711,A,579,Gray-headed Dove,1,2017,3,26,10.21,,Bushnell,Yalbac,No
Yalbac 711A,711,A,650,Gray-headed Dove,1,2017,3,27,6.45,,Bushnell,Yalbac,No
Yalbac 711A,711,A,658,Gray-headed Dove,1,2017,3,27,7.21,,Bushnell,Yalbac,No
Yalbac 711A,711,A,671,Gray-headed Dove,1,2017,3,27,7.5,,Bushnell,Yalbac,No
Yalbac 711A,711,A,688,Gray-headed Dove,1,2017,3,27,9.38,,Bushnell,Yalbac,No
Yalbac 711A,711,A,712,Gray-headed Dove,1,2017,3,27,16.3,,Bushnell,Yalbac,No
Yalbac 711A,711,A,730,Gray-headed Dove,1,2017,3,28,5.53,,Bushnell,Yalbac,No
Yalbac 711A,711,A,874,Gray-headed Dove,2,2017,3,29,6.43,,Bushnell,Yalbac,No
Yalbac 711A,711,A,904,Gray-headed Dove,1,2017,3,29,10.35,,Bushnell,Yalbac,No
Yalbac 711A,711,A,175,Great Blue-heron,1,2017,3,14,16.42,,Bushnell,Yalbac,No
Yalbac 711A,711,A,466,Great Curassow,1,2017,3,25,16.56,,Bushnell,Yalbac,No
Yalbac 711A,711,A,509,Great Curassow,1,2017,3,26,6.49,,Bushnell,Yalbac,No
Yalbac 711A,711,A,667,Great Curassow,1,2017,3,27,7.5,,Bushnell,Yalbac,No
Yalbac 711A,711,A,697,Great Curassow,1,2017,3,27,10.22,,Bushnell,Yalbac,No
Yalbac 711A,711,A,753,Great Curassow,1,2017,3,28,6.34,,Bushnell,Yalbac,No
Yalbac 711A,711,A,766,Great Curassow,1,2017,3,28,7.08,,Bushnell,Yalbac,No
Yalbac 711A,711,A,892,Great Curassow,1,2017,3,29,8.21,,Bushnell,Yalbac,No
Yalbac 711A,711,A,808,Great Tinamou,1,2017,3,28,16.26,,Bushnell,Yalbac,No
Yalbac 711A,711,A,451,Ocellated Turkey,2,2017,3,25,12.48,,Bushnell,Yalbac,No
Yalbac 711A,711,A,910,Ocellated Turkey,1,2017,3,29,13.43,,Bushnell,Yalbac,No
Yalbac 711A,711,A,7,Paca,1,2017,2,21,22.1,,Bushnell,Yalbac,No
Yalbac 711A,711,A,28,Paca,1,2017,2,26,1.35,,Bushnell,Yalbac,No
Yalbac 711A,711,A,31,Paca,1,2017,2,26,3.53,,Bushnell,Yalbac,No
Yalbac 711A,711,A,67,Paca,1,2017,2,27,23.51,,Bushnell,Yalbac,No
Yalbac 711A,711,A,73,Paca,1,2017,2,28,23.24,,Bushnell,Yalbac,No
Yalbac 711A,711,A,85,Paca,1,2017,3,1,3.15,,Bushnell,Yalbac,No
Yalbac 711A,711,A,112,Paca,1,2017,3,2,0.14,,Bushnell,Yalbac,No
Yalbac 711A,711,A,127,Paca,1,2017,3,2,23.49,,Bushnell,Yalbac,No
Yalbac 711A,711,A,283,Paca,1,2017,3,22,19.56,,Bushnell,Yalbac,No
Yalbac 711A,711,A,415,Paca,1,2017,3,24,23.51,,Bushnell,Yalbac,No
Yalbac 711A,711,A,589,Paca,1,2017,3,26,22.55,,Bushnell,Yalbac,No
Yalbac 711A,711,A,628,Paca,1,2017,3,27,0.08,,Bushnell,Yalbac,No
Yalbac 711A,711,A,721,Paca,1,2017,3,28,0.13,,Bushnell,Yalbac,No
Yalbac 711A,711,A,823,Paca,1,2017,3,28,22.11,,Bushnell,Yalbac,No
Yalbac 711A,711,A,259,Ruddy Quail Dove ,1,2017,3,22,6.04,,Bushnell,Yalbac,No
Yalbac 711A,711,A,359,Ruddy Quail Dove ,1,2017,3,24,5.54,,Bushnell,Yalbac,No
Yalbac 711A,711,A,364,Ruddy Quail Dove ,1,2017,3,24,6.07,,Bushnell,Yalbac,No
Yalbac 711A,711,A,427,Ruddy Quail Dove ,1,2017,3,25,6.02,,Bushnell,Yalbac,No
Yalbac 711A,711,A,820,Ruddy Quail Dove ,1,2017,3,28,18.01,,Bushnell,Yalbac,No
Yalbac 711A,711,A,781,Scaled Pigeon,1,2017,3,28,7.37,,Bushnell,Yalbac,No
Yalbac 711A,711,A,145,White-tailed Deer,1,2017,3,6,11.13,,Bushnell,Yalbac,No
Yalbac 711A,711,A,187,White-tailed Deer,1,2017,3,18,8.22,,Bushnell,Yalbac,No
Yalbac 711A,711,A,406,White-tailed Deer,1,2017,3,24,13.43,,Bushnell,Yalbac,No
Yalbac 711A,711,A,246,Wood Thrush,1,2017,3,21,10.22,,Bushnell,Yalbac,No
Yalbac 711D,711,D,13,Baird's Tapir,1,2017,7,26,21.48,,Bushnell,Yalbac,No
Yalbac 711D,711,D,22,Baird's Tapir,1,2017,8,13,20.06,,Bushnell,Yalbac,No
Yalbac 711D,711,D,4,Jaguar,1,2017,7,21,9.06,,Bushnell,Yalbac,No
Yalbac 711D,711,D,16,Limpkin,1,2017,8,6,6.46,,Bushnell,Yalbac,No
Yalbac 711D,711,D,25,Paca,1,2017,8,13,21.41,,Bushnell,Yalbac,No
Yalbac 711D,711,D,28,Paca,1,2017,8,18,2.31,,Bushnell,Yalbac,No
Yalbac 711D,711,D,7,White-tailed Deer,1,2017,7,25,8.42,,Bushnell,Yalbac,No
Yalbac 711D,711,D,11,White-tailed Deer,1,2017,7,26,21.48,,Bushnell,Yalbac,No
Yalbac 711E,711,E,19,Agami Heron,1,2017,9,3,5.57,,Bushnell,Yalbac,No
Yalbac 711E,711,E,37,Agouti,1,2017,9,14,13.33,,Bushnell,Yalbac,No
Yalbac 711E,711,E,49,Agouti,1,2017,9,16,10.58,,Bushnell,Yalbac,No
Yalbac 711E,711,E,82,Agouti,1,2017,9,17,6.45,,Bushnell,Yalbac,No
Yalbac 711E,711,E,151,Agouti,1,2017,9,27,6.45,,Bushnell,Yalbac,No
Yalbac 711E,711,E,274,Agouti,1,2017,10,19,10.22,,Bushnell,Yalbac,No
Yalbac 711E,711,E,202,Clay coloured Thrush,1,2017,10,2,13.43,,Bushnell,Yalbac,No
Yalbac 711E,711,E,16,Common Opossum,1,2017,9,2,0.19,,Bushnell,Yalbac,No
Yalbac 711E,711,E,208,Common Opossum,1,2017,10,3,23.09,,Bushnell,Yalbac,No
Yalbac 711E,711,E,76,Common Opossum,1,2017,9,16,21.14,,Bushnell,Yalbac,No
Yalbac 711E,711,E,22,Crested guan,2,2017,9,13,8.07,,Bushnell,Yalbac,No
Yalbac 711E,711,E,199,Great Curassow,1,2017,10,2,7.14,,Bushnell,Yalbac,No
Yalbac 711E,711,E,43,Paca,1,2017,9,15,23.08,,Bushnell,Yalbac,No
Yalbac 711E,711,E,79,Paca,1,2017,9,17,1.49,,Bushnell,Yalbac,No
Yalbac 711E,711,E,94,Paca,2,2017,9,23,1.17,,Bushnell,Yalbac,No
Yalbac 711E,711,E,103,Paca,1,2017,9,24,19.41,,Bushnell,Yalbac,No
Yalbac 711E,711,E,112,Paca,1,2017,9,24,22.54,,Bushnell,Yalbac,No
Yalbac 711E,711,E,144,Paca,1,2017,9,25,23.49,,Bushnell,Yalbac,No
Yalbac 711E,711,E,157,Paca,1,2017,9,28,0.02,,Bushnell,Yalbac,No
Yalbac 711E,711,E,160,Paca,1,2017,9,28,2.02,,Bushnell,Yalbac,No
Yalbac 711E,711,E,163,Paca,1,2017,9,29,2.28,,Bushnell,Yalbac,No
Yalbac 711E,711,E,175,Paca,1,2017,9,29,3.18,,Bushnell,Yalbac,No
Yalbac 711E,711,E,185,Paca,1,2017,9,29,4.14,,Bushnell,Yalbac,No
Yalbac 711E,711,E,238,Paca,1,2017,10,13,21.5,,Bushnell,Yalbac,No
Yalbac 711E,711,E,244,Paca,1,2017,10,14,22.07,,Bushnell,Yalbac,No
Yalbac 711E,711,E,250,Paca,1,2017,10,16,2.07,,Bushnell,Yalbac,No
Yalbac 711E,711,E,253,Paca,1,2017,10,17,3.3,,Bushnell,Yalbac,No
Yalbac 711E,711,E,259,Paca,2,2017,10,17,20.21,,Bushnell,Yalbac,No
Yalbac 711E,711,E,277,Paca,1,2017,10,20,2.19,,Bushnell,Yalbac,No
Yalbac 711E,711,E,286,Paca,1,2017,10,20,22.54,,Bushnell,Yalbac,No
Yalbac 711E,711,E,4,Puma,1,2017,9,1,0.28,,Bushnell,Yalbac,No
Yalbac 711E,711,E,10,Puma,1,2017,9,1,5.12,,Bushnell,Yalbac,No
Yalbac 711E,711,E,85,Racoon,1,2017,9,17,20.23,,Bushnell,Yalbac,No
Yalbac 711E,711,E,136,Racoon,1,2017,9,25,23.19,,Bushnell,Yalbac,No
Yalbac 711E,711,E,220,Racoon,1,2017,10,6,20.38,,Bushnell,Yalbac,No
Yalbac 711E,711,E,271,Red Brocket Deer,1,2017,10,18,9.29,,Bushnell,Yalbac,No
Yalbac 711F,711,F,7,Agouti,1,2017,11,2,8.34,,Bushnell,Yalbac,No
Yalbac 711F,711,F,382,Brown Four-eyed Opossum,1,2017,11,7,21.02,,Bushnell,Yalbac,No
Yalbac 711F,711,F,391,Gray-headed Dove,1,2017,11,8,8.23,,Bushnell,Yalbac,No
Yalbac 711F,711,F,372,Paca,1,2017,11,7,18.26,,Bushnell,Yalbac,No
Yalbac 711F,711,F,378,Paca,1,2017,11,7,20.01,,Bushnell,Yalbac,No
Yalbac 711F,711,F,395,Paca,1,2017,11,10,23.12,,Bushnell,Yalbac,No
Yalbac 711F,711,F,406,Paca,1,2017,11,13,2.24,,Bushnell,Yalbac,No
Yalbac 711F,711,F,419,Paca,1,2017,11,15,23.49,,Bushnell,Yalbac,No
Yalbac 711F,711,F,431,Paca,1,2017,11,19,23.3,,Bushnell,Yalbac,No
Yalbac 711F,711,F,433,Paca,1,2017,11,23,4.11,,Bushnell,Yalbac,No
Yalbac 711F,711,F,442,Paca,1,2017,11,26,3.1,,Bushnell,Yalbac,No
Yalbac 711F,711,F,11,Yellow-crowned Night-Heron,1,2017,11,2,23.5,eating crab,Bushnell,Yalbac,No
Yalbac 711F,711,F,84,Yellow-crowned Night-Heron,1,2017,11,3,1.57,,Bushnell,Yalbac,No
Yalbac 711F,711,F,92,Yellow-crowned Night-Heron,1,2017,11,3,3.1,,Bushnell,Yalbac,No
Yalbac 711F,711,F,121,Yellow-crowned Night-Heron,1,2017,11,3,4.03,,Bushnell,Yalbac,No
Yalbac 711F,711,F,127,Yellow-crowned Night-Heron,1,2017,11,3,20.19,,Bushnell,Yalbac,No
Yalbac 711F,711,F,133,Yellow-crowned Night-Heron,1,2017,11,3,21.05,,Bushnell,Yalbac,No
Yalbac 711F,711,F,144,Yellow-crowned Night-Heron,1,2017,11,3,21.57,,Bushnell,Yalbac,No
Yalbac 711F,711,F,151,Yellow-crowned Night-Heron,1,2017,11,3,23.24,,Bushnell,Yalbac,No
Yalbac 711F,711,F,166,Yellow-crowned Night-Heron,1,2017,11,4,0.33,,Bushnell,Yalbac,No
Yalbac 711F,711,F,187,Yellow-crowned Night-Heron,1,2017,11,4,1.03,,Bushnell,Yalbac,No
Yalbac 711F,711,F,202,Yellow-crowned Night-Heron,1,2017,11,4,1.58,,Bushnell,Yalbac,No
Yalbac 711F,711,F,206,Yellow-crowned Night-Heron,1,2017,11,4,3.16,,Bushnell,Yalbac,No
Yalbac 711F,711,F,211,Yellow-crowned Night-Heron,1,2017,11,4,4.18,,Bushnell,Yalbac,No
Yalbac 711F,711,F,241,Yellow-crowned Night-Heron,1,2017,11,4,5.15,,Bushnell,Yalbac,No
Yalbac 711F,711,F,247,Yellow-crowned Night-Heron,1,2017,11,4,18.08,,Bushnell,Yalbac,No
Yalbac 711F,711,F,251,Yellow-crowned Night-Heron,1,2017,11,4,22.32,,Bushnell,Yalbac,No
Yalbac 711F,711,F,261,Yellow-crowned Night-Heron,1,2017,11,4,23.22,,Bushnell,Yalbac,No
Yalbac 711F,711,F,262,Yellow-crowned Night-Heron,1,2017,11,5,0.31,,Bushnell,Yalbac,No
Yalbac 711F,711,F,280,Yellow-crowned Night-Heron,1,2017,11,5,1.57,,Bushnell,Yalbac,No
Yalbac 711F,711,F,289,Yellow-crowned Night-Heron,1,2017,11,5,2.51,,Bushnell,Yalbac,No
Yalbac 711F,711,F,319,Yellow-crowned Night-Heron,1,2017,11,5,4.38,,Bushnell,Yalbac,No
Yalbac 711F,711,F,332,Yellow-crowned Night-Heron,1,2017,11,6,0.52,,Bushnell,Yalbac,No
Yalbac 711F,711,F,335,Yellow-crowned Night-Heron,1,2017,11,6,1.26,,Bushnell,Yalbac,No
Yalbac 711F,711,F,338,Yellow-crowned Night-Heron,1,2017,11,6,1.58,,Bushnell,Yalbac,No
Yalbac 711F,711,F,343,Yellow-crowned Night-Heron,1,2017,11,6,2.48,,Bushnell,Yalbac,No
Yalbac 711F,711,F,352,Yellow-crowned Night-Heron,1,2017,11,6,3.49,,Bushnell,Yalbac,No
Yalbac 711F,711,F,359,Yellow-crowned Night-Heron,1,2017,11,6,4.27,,Bushnell,Yalbac,No
Yalbac 711F,711,F,367,Yellow-crowned Night-Heron,1,2017,11,6,5.21,,Bushnell,Yalbac,No
Yalbac 711F,711,F,449,Yellow-crowned Night-Heron,1,2017,11,29,21,eating crab,Bushnell,Yalbac,No
Yalbac 711F,711,F,466,Yellow-crowned Night-Heron,1,2017,11,29,22.03,,Bushnell,Yalbac,No
Yalbac 712A,712,A,463,Baird's Tapir,1,2017,4,3,21.34,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,521,Baird's Tapir,1,2017,4,16,23.15,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,550,Baird's Tapir,1,2017,5,3,16,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,553,Baird's Tapir,2,2017,5,3,16.54,met jong,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,484,Crested guan,1,2017,4,13,6.55,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,64,Gray fox,1,2017,3,2,20.05,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,118,Gray fox,1,2017,3,17,13.34,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,11,Great Curassow,1,2017,2,28,8.13,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,55,Great Curassow,1,2017,3,1,8.06,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,58,Great Curassow,1,2017,3,1,15.48,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,61,Great Curassow,1,2017,3,2,17.04,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,76,Great Curassow,1,2017,3,5,11.22,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,79,Great Curassow,1,2017,3,5,15.02,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,82,Great Curassow,1,2017,3,6,14.04,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,91,Great Curassow,4,2017,3,10,6.37,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,103,Great Curassow,1,2017,3,11,8.51,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,106,Great Curassow,1,2017,3,11,9.21,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,112,Great Curassow,1,2017,3,11,11,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,121,Great Curassow,1,2017,3,17,16.31,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,130,Great Curassow,1,2017,3,18,8.49,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,133,Great Curassow,1,2017,3,18,17.41,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,532,Great Curassow,1,2017,4,25,10.17,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,580,Great Curassow,1,2017,5,9,5.38,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,602,Great Curassow,1,2017,5,11,16.35,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,523,Margay,1,2017,4,18,22.45,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,52,Ocellated Turkey,1,2017,3,1,7.1,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,487,Ocellated Turkey,1,2017,4,14,16.17,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,559,Ocellated Turkey,1,2017,5,4,8.5,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,73,Puma,1,2017,3,5,4.09,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,223,Puma,1,2017,3,26,11.55,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,223,Puma,1,2017,3,26,17.16,wounds right shoulder ,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,529,Puma,1,2017,4,24,8.29,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,7,Racoon,1,2017,2,24,1.24,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,31,Red Brocket Deer,1,2017,2,28,22.26,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,136,Red Brocket Deer,1,2017,3,18,22.45,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,466,Red Brocket Deer,1,2017,4,5,2.21,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,496,Red Brocket Deer,1,2017,4,15,9.52,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,506,Red Brocket Deer,1,2017,4,15,13.11,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,547,Red Brocket Deer,1,2017,5,3,9.21,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,217,Russet-naped Woodrail,1,2017,3,19,12.26,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,256,White-lipped Peccary,12,2017,4,2,3.07,,Bushnell,Yalbac,Yes
Yalbac 712A,712,A,232,White-nosed Coati,1,2017,3,30,14.55,,Bushnell,Yalbac,Yes
Yalbac 712B,712,B,37,Gray fox,1,2017,7,7,14,,Bushnell,Yalbac,Yes
Yalbac 712B,712,B,1,Great Curassow,1,2017,6,29,12.43,,Bushnell,Yalbac,Yes
Yalbac 712B,712,B,5,Great Curassow,1,2017,7,1,7.07,,Bushnell,Yalbac,Yes
Yalbac 712B,712,B,10,Great Curassow,1,2017,7,3,17.59,,Bushnell,Yalbac,Yes
Yalbac 712B,712,B,28,Great Curassow,2,2017,7,7,5.54,,Bushnell,Yalbac,Yes
Yalbac 712B,712,B,22,Puma,1,2017,7,6,18.01,,Bushnell,Yalbac,Yes
Yalbac 712B,712,B,7,Red Brocket Deer,1,2017,7,1,17.3,,Bushnell,Yalbac,Yes
Yalbac 712B,712,B,19,Red Brocket Deer,1,2017,7,6,10.43,,Bushnell,Yalbac,Yes
Yalbac 712B,712,B,16,White-tailed Deer,1,2017,7,6,6.43,,Bushnell,Yalbac,Yes
Yalbac 712D,712,D,5,Limpkin,1,2017,8,3,7.06,,Bushnell,Yalbac,Yes
Yalbac 712D,712,D,7,Limpkin,1,2017,8,4,6.46,,Bushnell,Yalbac,Yes
Yalbac 712D,712,D,1,Puma,1,2017,7,27,18.06,,Bushnell,Yalbac,Yes
Yalbac 712E,712,E,169,Agouti,1,2017,10,22,16.57,,Bushnell,Yalbac,No
Yalbac 712E,712,E,28,Baird's Tapir,1,2017,9,3,19.56,,Bushnell,Yalbac,No
Yalbac 712E,712,E,133,Baird's Tapir,1,2017,9,30,4.05,,Bushnell,Yalbac,No
Yalbac 712E,712,E,85,Chachalaca,1,2017,9,10,9.13,,Bushnell,Yalbac,No
Yalbac 712E,712,E,172,Collared Pecary,1,2017,10,26,15.09,,Bushnell,Yalbac,No
Yalbac 712E,712,E,136,Common Opossum,1,2017,10,8,1.25,,Bushnell,Yalbac,No
Yalbac 712E,712,E,100,Gray fox,1,2017,9,15,4.27,,Bushnell,Yalbac,No
Yalbac 712E,712,E,104,Gray fox,1,2017,9,18,13.4,,Bushnell,Yalbac,No
Yalbac 712E,712,E,182,Gray-headed Dove,1,2017,10,29,8.32,,Bushnell,Yalbac,No
Yalbac 712E,712,E,19,Great Curassow,1,2017,8,30,17.42,,Bushnell,Yalbac,No
Yalbac 712E,712,E,55,Great Curassow,1,2017,9,10,6.41,,Bushnell,Yalbac,No
Yalbac 712E,712,E,124,Great Curassow,1,2017,9,27,10.57,,Bushnell,Yalbac,No
Yalbac 712E,712,E,152,Great Curassow,2,2017,10,16,16.19,,Bushnell,Yalbac,No
Yalbac 712E,712,E,157,Great Curassow,1,2017,10,18,14.08,,Bushnell,Yalbac,No
Yalbac 712E,712,E,148,Jaguar,1,2017,10,12,8.07,,Bushnell,Yalbac,No
Yalbac 712E,712,E,25,Ocellated Turkey,1,2017,9,2,8.45,,Bushnell,Yalbac,No
Yalbac 712E,712,E,38,Ocellated Turkey,1,2017,9,8,8.04,,Bushnell,Yalbac,No
Yalbac 712E,712,E,52,Ocellated Turkey,1,2017,9,8,14.5,,Bushnell,Yalbac,No
Yalbac 712E,712,E,88,Ocellated Turkey,8,2017,9,11,9.15,,Bushnell,Yalbac,No
Yalbac 712E,712,E,16,Ocelot,1,2017,8,29,18.53,,Bushnell,Yalbac,No
Yalbac 712E,712,E,22,Ocelot,1,2017,8,31,2.36,,Bushnell,Yalbac,No
Yalbac 712E,712,E,94,Ocelot,1,2017,9,12,3.36,,Bushnell,Yalbac,No
Yalbac 712E,712,E,160,Ocelot,1,2017,10,20,20.27,,Bushnell,Yalbac,No
Yalbac 712E,712,E,163,Puma,1,2017,10,22,4.23,,Bushnell,Yalbac,No
Yalbac 712E,712,E,112,Slaty-breasted Tinamou,1,2017,9,24,12.35,,Bushnell,Yalbac,No
Yalbac 712E,712,E,115,Slaty-breasted Tinamou,1,2017,9,24,17.3,,Bushnell,Yalbac,No
Yalbac 712E,712,E,118,Unknown,1,2017,9,24,18.43,,Bushnell,Yalbac,No
Yalbac 712E,712,E,106,White-nosed Coati,1,2017,9,19,8.48,,Bushnell,Yalbac,No
Yalbac 712F,712,F,70,Agouti,1,2017,11,9,17.2,,Bushnell,Yalbac,No
Yalbac 712F,712,F,226,Agouti,2,2017,11,21,8.52,,Bushnell,Yalbac,No
