Location,Cam nr,Series,Easting,Northing,Picture,Species,Nr,Year,Month,Day,Hour_exact,Hour_BERDS,Comment,Camera Brand,,,,
Yalbac407C,407,C,287745,1932109,146,Ocellated Turkey,1,2014,6,22,17.5,17.5,,Bushnell,,,,
Yalbac408C,408,C,283344,1933425,226,Ocellated Turkey,2,2014,6,22,17.19,17,1 chick 1 female,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,231,Ocellated Turkey,1,2014,6,22,18.09,18,,HCO ScoutGuard,,,,
Yalbac409C,409,C,287509,1932206,124,Ocellated Turkey,1,2014,6,22,16.02,16,,Moultrie,,,,
Yalbac411C,411,C,283393,1933215,131,Ocellated Turkey,4,2014,6,22,16.49,16.5,3 chick and one adult,HCO ScoutGuard,,,,
Yalbac405C,405,C,283406,1933798,200,Ocellated Turkey,1,2014,6,23,8.32,8.5,,Moultrie,,,,
Yalbac408C,408,C,283344,1933425,245,Ocellated Turkey,4,2014,6,23,16.26,16,3 chick and one adult,HCO ScoutGuard,,,,
Yalbac411C,411,C,283393,1933215,134,Ocellated Turkey,4,2014,6,23,17.27,17,3 chick and one adult,HCO ScoutGuard,,,,
Yalbac410C,410,C,286612,1934360,205,Ocellated Turkey,1,2014,6,25,5.42,5.5,,Moultrie,,,,
Yalbac410C,410,C,286612,1934360,212,Ocellated Turkey,1,2014,6,25,18.16,18,,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,209,Ocellated Turkey,2,2014,6,26,15.42,15.5,,Moultrie,,,,
Yalbac407C,407,C,287745,1932109,151,Ocellated Turkey,1,2014,6,26,7.01,7,,Bushnell,,,,
Yalbac407C,407,C,287745,1932109,157,Ocellated Turkey,1,2014,6,26,9.27,9,,Bushnell,,,,
Yalbac407C,407,C,287745,1932109,166,Ocellated Turkey,1,2014,6,26,13.57,13.5,,Bushnell,,,,
Yalbac407C,407,C,287745,1932109,169,Ocellated Turkey,1,2014,6,26,17.26,17,,Bushnell,,,,
Yalbac408C,408,C,283344,1933425,257,Ocellated Turkey,3,2014,6,26,16.49,16.5,2 chicks 1 adult,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,259,Ocellated Turkey,1,2014,6,26,16.55,16.5,male,HCO ScoutGuard,,,,
Yalbac409C,409,C,287509,1932206,127,Ocellated Turkey,1,2014,6,26,18.23,18,,Moultrie,,,,
Yalbac410C,410,C,286612,1934360,214,Ocellated Turkey,1,2014,6,26,6.24,6,,Moultrie,,,,
Yalbac411C,411,C,283393,1933215,170,Ocellated Turkey,1,2014,6,26,17.07,17,,HCO ScoutGuard,,,,
Yalbac405C,405,C,283406,1933798,214,Ocellated Turkey,1,2014,6,27,9.11,9,,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,223,Ocellated Turkey,1,2014,6,27,11.55,11.5,,Moultrie,,,,
Yalbac407C,407,C,287745,1932109,172,Ocellated Turkey,1,2014,6,27,5.58,5.5,,Bushnell,,,,
Yalbac407C,407,C,287745,1932109,178,Ocellated Turkey,1,2014,6,27,10.58,10.5,,Bushnell,,,,
Yalbac407C,407,C,287745,1932109,181,Ocellated Turkey,1,2014,6,27,17.35,17.5,,Bushnell,,,,
Yalbac408C,408,C,283344,1933425,265,Ocellated Turkey,1,2014,6,27,8.43,8.5,,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,267,Ocellated Turkey,1,2014,6,27,10.05,10,male,HCO ScoutGuard,,,,
Yalbac409C,409,C,287509,1932206,131,Ocellated Turkey,1,2014,6,27,10.08,10,,Moultrie,,,,
Yalbac410C,410,C,286612,1934360,217,Ocellated Turkey,1,2014,6,27,18.11,18,,Moultrie,,,,
Yalbac411C,411,C,283393,1933215,174,Ocellated Turkey,1,2014,6,27,8.34,8.5,,HCO ScoutGuard,,,,
Yalbac405C,405,C,283406,1933798,235,Ocellated Turkey,1,2014,6,28,17.19,17,,Moultrie,,,,
Yalbac407C,407,C,287745,1932109,187,Ocellated Turkey,1,2014,6,28,8.47,8.5,,Bushnell,,,,
Yalbac408C,408,C,283344,1933425,275,Ocellated Turkey,1,2014,6,28,14.57,14.5,,HCO ScoutGuard,,,,
Yalbac410C,410,C,286612,1934360,223,Ocellated Turkey,1,2014,6,28,9.58,9.5,,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,248,Ocellated Turkey,1,2014,6,29,8.37,8.5,,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,250,Ocellated Turkey,1,2014,6,29,17.46,17.5,,Moultrie,,,,
Yalbac407C,407,C,287745,1932109,190,Ocellated Turkey,1,2014,6,29,6.45,6.5,,Bushnell,,,,
Yalbac407C,407,C,287745,1932109,199,Ocellated Turkey,1,2014,6,29,14.33,14.5,,Bushnell,,,,
Yalbac408C,408,C,283344,1933425,285,Ocellated Turkey,1,2014,6,29,14.21,14,,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,289,Ocellated Turkey,1,2014,6,29,15.25,15,,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,306,Ocellated Turkey,1,2014,6,29,16.55,16.5,male,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,310,Ocellated Turkey,1,2014,6,29,17.01,17,,HCO ScoutGuard,,,,
Yalbac409C,409,C,287509,1932206,147,Ocellated Turkey,3,2014,6,29,6.18,6,,Moultrie,,,,
Yalbac409C,409,C,287509,1932206,151,Ocellated Turkey,1,2014,6,29,14.57,14.5,,Moultrie,,,,
Yalbac407C,407,C,287745,1932109,209,Ocellated Turkey,2,2014,7,1,7.06,7,,Bushnell,,,,
Yalbac407C,407,C,287745,1932109,211,Ocellated Turkey,1,2014,7,1,18.19,18,,Bushnell,,,,
Yalbac409C,409,C,287509,1932206,161,Ocellated Turkey,1,2014,7,1,7.36,7.5,,Moultrie,,,,
Yalbac409C,409,C,287509,1932206,166,Ocellated Turkey,3,2014,7,1,16.02,16,,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,270,Ocellated Turkey,2,2014,7,2,9.25,9,,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,274,Ocellated Turkey,1,2014,7,2,12.1,12,,Moultrie,,,,
Yalbac407C,407,C,287745,1932109,218,Ocellated Turkey,1,2014,7,2,5.32,5.5,,Bushnell,,,,
Yalbac408C,408,C,283344,1933425,333,Ocellated Turkey,1,2014,7,2,10,10,female,HCO ScoutGuard,,,,
Yalbac409C,409,C,287509,1932206,173,Ocellated Turkey,2,2014,7,2,5.51,5.5,,Moultrie,,,,
Yalbac410C,410,C,286612,1934360,257,Ocellated Turkey,1,2014,7,2,16.22,16,,Moultrie,,,,
Yalbac410C,410,C,286612,1934360,274,Ocellated Turkey,1,2014,7,3,18.41,18.4,male,Moultrie,,,,
Yalbac410C,410,C,286612,1934360,277,Ocellated Turkey,1,2014,7,4,5.57,5.57,,Moultrie,,,,
Yalbac410C,410,C,286612,1934360,292,Ocellated Turkey,2,2014,7,9,16.26,16,,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,295,Ocellated Turkey,1,2014,7,10,15.16,15.16,,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,299,Ocellated Turkey,1,2014,7,10,17.28,17,,Moultrie,,,,
Yalbac408C,408,C,283344,1933425,399,Ocellated Turkey,1,2014,7,10,15.57,15.5,,HCO ScoutGuard,,,,
Yalbac410C,410,C,286612,1934360,308,Ocellated Turkey,2,2014,7,10,16.39,16.5,,Moultrie,,,,
Yalbac411C,411,C,283393,1933215,248,Ocellated Turkey,1,2014,7,10,16.19,16,,HCO ScoutGuard,,,,
Yalbac405,405,C2,283406,1933798,19,Ocellated Turkey,1,2014,7,20,15.57,15.5,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,28,Ocellated Turkey,1,2014,7,21,12.22,12,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,46,Ocellated Turkey,1,2014,7,24,17.37,17.5,,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,47,Ocellated Turkey,1,2014,7,24,6.41,6.5,,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,454,Ocellated Turkey,1,2014,7,24,13.48,13.5,,HCO ScoutGuard,,,,
Yalbac405,405,C2,283406,1933798,52,Ocellated Turkey,1,2014,7,25,3.48,3.5,,Moultricam,,,,
Yalbac408,408,C2,283344,1933425,603,Ocellated Turkey,1,2014,7,25,15.38,15.5,,HCO ScoutGuard,,,,
Yalbac413C,413,C2,302854,1927594,68,Ocellated Turkey,1,2014,7,26,12.2,12,,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,77,Ocellated Turkey,1,2014,7,27,16.37,16.5,,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,84,Ocellated Turkey,1,2014,7,29,17.45,17.5,,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,725,Ocellated Turkey,1,2014,7,29,16.57,16.5,,HCO ScoutGuard,,,,
Yalbac403,403,C2,290976,1926510,48,Ocellated Turkey,2,2014,7,30,15.01,15,,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,107,Ocellated Turkey,3,2014,7,30,15.19,15,apparently courting our fighting ,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,158,Ocellated Turkey,4,2014,7,30,15.36,15.5,1 adult and 3 chicks,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,183,Ocellated Turkey,6,2014,7,30,16.55,16.5,2 adults and 4 chicks,Bushnell,,,,
Yalbac410,410,C2,286612,1934360,52,Ocellated Turkey,1,2014,7,30,6.1,6,,Moultricam,,,,
Yalbac408,408,C2,283344,1933425,734,Ocellated Turkey,1,2014,7,31,15.33,15.5,,HCO ScoutGuard,,,,
Yalbac410,410,C2,286612,1934360,55,Ocellated Turkey,1,2014,7,31,18.53,18.5,,Moultricam,,,,
Yalbac413C,413,C2,302854,1927594,120,Ocellated Turkey,6,2014,8,2,14.41,14.5,,Bushnell,,,,
Yalbac405,405,C2,283406,1933798,107,Ocellated Turkey,1,2014,8,3,14.5,14.5,,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,113,Ocellated Turkey,1,2014,8,3,14.26,14,,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,793,Ocellated Turkey,1,2014,8,3,13.09,13,,HCO ScoutGuard,,,,
Yalbac413C,413,C2,302854,1927594,132,Ocellated Turkey,4,2014,8,3,5.52,5.5,,Bushnell,,,,
Yalbac405,405,C2,283406,1933798,114,Ocellated Turkey,2,2014,8,4,13.19,13,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,121,Ocellated Turkey,3,2014,8,4,16.3,16.3,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,140,Ocellated Turkey,1,2014,8,6,16.1,16,,Moultricam,,,,
Yalbac413C,413,C2,302854,1927594,156,Ocellated Turkey,14,2014,8,7,12.43,12.5,10 in this picture plus 4 coming in the picture 157,Bushnell,,,,
Yalbac405,405,C2,283406,1933798,144,Ocellated Turkey,1,2014,8,9,9.3,9.5,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,154,Ocellated Turkey,1,2014,8,9,16.5,16.5,,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,131,Ocellated Turkey,1,2014,8,9,15.26,15,,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,881,Ocellated Turkey,1,2014,8,9,17.57,17.5,,HCO ScoutGuard,,,,
Yalbac405,405,C2,283406,1933798,159,Ocellated Turkey,5,2014,8,10,12.51,12.5,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,164,Ocellated Turkey,1,2014,8,10,13.51,13.5,,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,137,Ocellated Turkey,1,2014,8,10,16.23,16,,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,885,Ocellated Turkey,1,2014,8,10,8.37,8.5,,HCO ScoutGuard,,,,
Yalbac408,408,C2,283344,1933425,887,Ocellated Turkey,1,2014,8,10,13.4,13.5,,HCO ScoutGuard,,,,
Yalbac406,406,C2,283359,1934195,140,Ocellated Turkey,1,2014,8,11,6.12,6,,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,183,Ocellated Turkey,1,2014,8,11,13.36,13.5,,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,186,Ocellated Turkey,1,2014,8,11,16.58,16.5,,Bushnell,,,,
Yalbac406,406,C2,283359,1934195,153,Ocellated Turkey,1,2014,8,12,15.5,15.5,,Bushnell,,,,
Yalbac401,401,C2,306148,1928079,90,Ocellated Turkey,4,2014,8,13,9.1,9,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,185,Ocellated Turkey,1,2014,8,13,16.35,16.5,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,190,Ocellated Turkey,1,2014,8,14,14.58,14.5,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,193,Ocellated Turkey,1,2014,8,14,16.22,16,,Moultricam,,,,
Yalbac413C,413,C2,302854,1927594,293,Ocellated Turkey,14,2014,8,16,12.41,12.5,,Bushnell,,,,
Yalbac403,403,C2,290976,1926510,285,Ocellated Turkey,1,2014,8,17,17.15,17,,Bushnell,,,,
Yalbac405,405,C2,283406,1933798,242,Ocellated Turkey,1,2014,8,21,8.04,8,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,245,Ocellated Turkey,2,2014,8,21,12.3,12.5,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,251,Ocellated Turkey,3,2014,8,21,15.32,15.5,,Moultricam,,,,
Yalbac413C,413,C2,302854,1927594,611,Ocellated Turkey,2,2014,8,21,8.05,8,,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,639,Ocellated Turkey,5,2014,8,21,8.08,8,,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,662,Ocellated Turkey,4,2014,8,21,9.1,9,,Bushnell,,,,
Yalbac413C,413,C2,302854,1927594,675,Ocellated Turkey,10,2014,8,21,9.2,9,,Bushnell,,,,
Yalbac405,405,C2,283406,1933798,259,Ocellated Turkey,1,2014,8,23,15.49,15.49,,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,174,Ocellated Turkey,1,2014,8,23,11.38,11.5,,Bushnell,,,,
Yalbac408,408,C2,283344,1933425,1033,Ocellated Turkey,1,2014,8,23,13.38,13.5,,HCO ScoutGuard,,,,
Yalbac408,408,C2,283344,1933425,1042,Ocellated Turkey,1,2014,8,24,14.53,14.5,,HCO ScoutGuard,,,,
Yalbac405,405,C2,283406,1933798,275,Ocellated Turkey,1,2014,8,25,12.42,12.5,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,278,Ocellated Turkey,1,2014,8,25,15.45,15.5,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,286,Ocellated Turkey,3,2014,8,25,16.43,16.5,,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,184,Ocellated Turkey,1,2014,8,25,14.5,14.5,,Bushnell,,,,
Yalbac405,405,C2,283406,1933798,304,Ocellated Turkey,1,2014,8,29,12.41,12.5,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,311,Ocellated Turkey,1,2014,9,2,10.58,10.5,,Moultricam,,,,
Yalbac405,405,C2,283406,1933798,315,Ocellated Turkey,2,2014,9,2,14.23,14,,Moultricam,,,,
Yalbac406,406,C2,283359,1934195,245,Ocellated Turkey,1,2014,9,8,14.29,14,,Bushnell,,,,
Yalbac405D,405,D,283565,1934622,43,Ocellated Turkey,1,2014,9,23,15.7,,,Moultrie,,,,
Yalbac412D,412,D,283343,1933216,28,Ocellated Turkey,1,2014,9,23,13.05,,,ScoutGuard,,,,
Yalbac405D,405,D,283565,1934622,46,Ocellated Turkey,1,2014,9,24,8.5,,,Moultrie,,,,
Yalbac412D,412,D,283343,1933216,53,Ocellated Turkey,1,2014,9,24,11.43,,,ScoutGuard,,,,
Yalbac405D,405,D,283565,1934622,52,Ocellated Turkey,1,2014,9,25,12.03,,,Moultrie,,,,
Yalbac412D,412,D,283343,1933216,65,Ocellated Turkey,2,2014,9,26,14.06,,,ScoutGuard,,,,
Yalbac405D,405,D,283565,1934622,61,Ocellated Turkey,1,2014,9,27,10.05,,,Moultrie,,,,
Yalbac405D,405,D,283565,1934622,76,Ocellated Turkey,3,2014,9,29,17.03,,,Moultrie,,,,
Yalbac410D,410,D,291398,1929086,10,Ocellated Turkey,2,2014,9,29,14.42,,,Moultrie,,,,
Yalbac405D,405,D,283565,1934622,94,Ocellated Turkey,2,2014,9,30,5.45,,,Moultrie,,,,
Yalbac407D,407,D,283444,1934825,88,Ocellated Turkey,1,2014,9,30,17.37,,,Bushnell,,,,
Yalbac412D,412,D,283343,1933216,104,Ocellated Turkey,1,2014,10,1,16.06,,,ScoutGuard,,,,
Yalbac405D,405,D,283565,1934622,100,Ocellated Turkey,2,2014,10,2,6.45,,,Moultrie,,,,
Yalbac406D,406,D,292120,1930183,55,Ocellated Turkey,2,2014,10,2,9.38,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,61,Ocellated Turkey,1,2014,10,2,15.3,,,Bushnell,,,,
Yalbac405D,405,D,283565,1934622,115,Ocellated Turkey,1,2014,10,3,18.09,,,Moultrie,,,,
Yalbac406D,406,D,292120,1930183,73,Ocellated Turkey,1,2014,10,3,14.25,,,Bushnell,,,,
Yalbac412D,412,D,283343,1933216,119,Ocellated Turkey,2,2014,10,3,6.49,,,ScoutGuard,,,,
Yalbac406D,406,D,292120,1930183,97,Ocellated Turkey,2,2014,10,6,15.2,,,Bushnell,,,,
Yalbac412D,412,D,283343,1933216,505,Ocellated Turkey,1,2014,10,6,17.05,,,ScoutGuard,,,,
Yalbac406D,406,D,292120,1930183,106,Ocellated Turkey,1,2014,10,7,8.43,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,112,Ocellated Turkey,1,2014,10,7,14.32,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,121,Ocellated Turkey,1,2014,10,10,14.55,,,Bushnell,,,,
Yalbac406D,406,D,292120,1930183,127,Ocellated Turkey,3,2014,10,10,16.09,,,Bushnell,,,,
Yalbac403D,403,D,290967,1926303,94,Ocellated Turkey,5,2014,10,11,14.01,,,Bushnell,,,,
Yalbac403D,403,D,290967,1926303,109,Ocellated Turkey,2,2014,10,12,11.32,,,Bushnell,,,,
Yalbac412D,412,D,283343,1933216,1191,Ocellated Turkey,4,2014,10,16,16.05,,,ScoutGuard,,,,
Yalbac405D,405,D,283565,1934622,151,Ocellated Turkey,6,2014,10,17,15.57,,,Moultrie,,,,
Yalbac412D,412,D,283343,1933216,1204,Ocellated Turkey,2,2014,10,17,17.23,,,ScoutGuard,,,,
Yalbac405D,405,D,283565,1934622,178,Ocellated Turkey,6,2014,10,23,8.36,,,Moultrie,,,,
Yalbac405D,405,D,283565,1934622,181,Ocellated Turkey,1,2014,10,23,10.11,,,Moultrie,,,,
Yalbac412D,412,D,283343,1933216,1315,Ocellated Turkey,3,2014,10,23,9.39,,,ScoutGuard,,,,
Yalbac405D,405,D,283565,1934622,196,Ocellated Turkey,1,2014,10,31,8.49,,,Moultrie,,,,
Yalbac406D,406,D,292120,1930183,253,Ocellated Turkey,1,2014,11,1,13.36,,,Bushnell,,,,
Yalbac410D,410,D,291398,1929086,100,Ocellated Turkey,1,2014,11,1,10.32,,,Moultrie,,,,
Yalbac403E,403,E,287303,1935282,40,Ocellated Turkey,1,2014,11,13,15.58,,,Bushnell,,,,
Yalbac403E,403,E,287303,1935282,46,Ocellated Turkey,1,2014,11,17,11.34,,,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,160,Ocellated Turkey,2,2014,11,18,15.02,,,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,184,Ocellated Turkey,1,2014,11,19,13.35,,,Bushnell,,,,
Yalbac403E,403,E,287303,1935282,55,Ocellated Turkey,2,2014,11,21,11.49,,,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,208,Ocellated Turkey,1,2014,11,22,7.3,,,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,220,Ocellated Turkey,2,2014,11,23,17.06,,,Bushnell,,,,
Yalbac405E,405,E,283533,1933999,34,Ocellated Turkey,1,2014,11,24,8.01,,,Moultrie,,,,
Yalbac405E,405,E,283533,1933999,40,Ocellated Turkey,2,2014,11,24,11.07,,,Moultrie,,,,
Yalbac407E,407,E,284554,1935262,232,Ocellated Turkey,2,2014,11,24,16.16,,,Bushnell,,,,
Yalbac403E,403,E,287303,1935282,67,Ocellated Turkey,1,2014,11,28,11.25,,,Bushnell,,,,
Yalbac406E,406,E,286926,1935340,28,Ocellated Turkey,1,2014,12,2,14.45,,,Bushnell,,,,
Yalbac404E,404,E,304653,1927840,31,Ocellated Turkey,7,2014,12,6,12.39,,,ScoutGuard,,,,
Yalbac404E,404,E,304653,1927840,151,Ocellated Turkey,7,2014,12,6,14.51,,,ScoutGuard,,,,
Yalbac403E,403,E,287303,1935282,127,Ocellated Turkey,1,2014,12,7,10.46,,,Bushnell,,,,
Yalbac403E,403,E,287303,1935282,130,Ocellated Turkey,1,2014,12,7,14.24,,,Bushnell,,,,
Yalbac405E,405,E,283533,1933999,133,Ocellated Turkey,1,2014,12,10,12.16,,,Moultrie,,,,
Yalbac407E,407,E,284554,1935262,385,Ocellated Turkey,1,2014,12,10,10.31,,,Bushnell,,,,
Yalbac403E,403,E,287303,1935282,142,Ocellated Turkey,1,2014,12,11,7.45,,,Bushnell,,,,
Yalbac403E,403,E,287303,1935282,145,Ocellated Turkey,1,2014,12,11,16.37,,,Bushnell,,,,
Yalbac407E,407,E,284554,1935262,394,Ocellated Turkey,1,2014,12,11,9.47,,,Bushnell,,,,
Yalbac403E,403,E,287303,1935282,151,Ocellated Turkey,1,2014,12,12,8.28,,,Bushnell,,,,
Yalbac403E,403,E,287303,1935282,165,Ocellated Turkey,1,2014,12,17,7.02,,,Bushnell,,,,
Yalbac404F,404,F,304653,1927840,19,Ocellated Turkey,3,2014,12,23,10.44,,,ScoutGuard,,,,
Yalbac405F,405,F,285409,1935699,43,Ocellated Turkey,1,2014,12,26,14.47,,,Moultrie,,,,
Yalbac403F,403,F,291689,1929549,646,Ocellated Turkey,3,2015,1,18,14.16,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,661,Ocellated Turkey,3,2015,1,19,11.32,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,913,Ocellated Turkey,2,2015,2,3,9.3,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,919,Ocellated Turkey,3,2015,2,3,17.04,,,Bushnell,,,,
Yalbac403F,403,F,291689,1929549,1120,Ocellated Turkey,5,2015,2,12,12.13,,,Bushnell,,,,
Yalbac405F,405,F,285409,1935699,217,Ocellated Turkey,1,2015,2,13,18.24,,,Moultrie,,,,
Yalbac405F,405,F,285409,1935699,220,Ocellated Turkey,1,2015,2,14,10.08,,,Moultrie,,,,
Yalbac405F,405,F,285409,1935699,223,Ocellated Turkey,1,2015,2,14,15.49,,,Moultrie,,,,
Yalbac403F,403,F,291689,1929549,1153,Ocellated Turkey,2,2015,2,15,13.5,,,Bushnell,,,,
Yalbac405F,405,F,285409,1935699,226,Ocellated Turkey,1,2015,2,15,8.12,,,Moultrie,,,,
Yalbac405F,405,F,285409,1935699,235,Ocellated Turkey,1,2015,2,15,6.31,,,Moultrie,,,,
Yalbac410A,410,A,282533,1934009,5,Ocelot,1,2014,3,18,23.44,23.5,,Moultrie,,,,
Yalbac409A,409,A,283362,1934000,16,Ocelot,1,2014,3,19,5.33,5.5,male,Moultriecam,,,,
Yalbac403A,403,A,291031,1926154,110,Ocelot,1,2014,3,21,21.08,21,,Bushnell,,,,
Yalbac406A,406,A,283348,1933228,78,Ocelot,1,2014,3,23,21.3,21.5,,Bushnell,,,,
Yalbac407A,407,A,282835,1934017,23,Ocelot,1,2014,3,23,20.33,20.5,,Bushnell,,,,
Yalbac401a,401,A,299505,1927437,59,Ocelot,1,2014,3,29,4.21,4,defecating infront of camera,Moultrie,,,,
Yalbac406A,406,A,283348,1933228,91,Ocelot,1,2014,3,29,4.25,4,,Bushnell,,,,
Yalbac406A,406,A,283348,1933228,155,Ocelot,1,2014,4,2,6.54,6.5,,Bushnell,,,,
Yalbac406A,406,A,283348,1933228,192,Ocelot,1,2014,4,5,23.23,23,,Bushnell,,,,
Yalbac406A,406,A,283348,1933228,196,Ocelot,1,2014,4,6,2.57,2.5,"probably same individual as 192, as it is coming from the opposite direction",Bushnell,,,,
Yalbac405A,405,A,283423,1932759,156,Ocelot,1,2014,4,8,1.3,1.5,male,Moultrie,,,,
Yalbac410A,410,A,282533,1934009,56,Ocelot,1,2014,4,8,12.3,12.5,,Moultrie,,,,
Yalbac409A,409,A,283362,1934000,145,Ocelot,1,2014,4,9,4.21,4,,Moultriecam,,,,
Yalbac406A,406,A,283348,1933228,239,Ocelot,1,2014,4,10,18.53,18.5,,Bushnell,,,,
Yalbac410A,410,A,282533,1934009,101,Ocelot,1,2014,4,15,21.2,21,,Moultrie,,,,
Yalbac406A,406,A,283348,1933228,441,Ocelot,1,2014,4,20,22.48,22.5,,Bushnell,,,,
Yalbac406A,406,A,283348,1933228,444,Ocelot,1,2014,4,21,6.04,6,,Bushnell,,,,
Yalbac411B,411,B,283544,1931474,18,Ocelot,1,2014,4,23,23.34,23.5,,HCO ScoutGuard,,,,
Yalbac410B,410,B,282304,1934085,7,Ocelot,1,2014,4,26,22,22,,Moultrie,,,,
Yalbac405B,405,B,283454,1932033,112,Ocelot,1,2014,4,27,3.08,3,,Moultrie,,,,
Yalbac411B,411,B,283544,1931474,216,Ocelot,1,2014,4,27,4.14,4.14,male,HCO ScoutGuard,,,,
Yalbac406B,406,B,283558,1934171,239,Ocelot,1,2014,4,29,23.21,23,,Bushnell,,,,
Yalbac405B,405,B,283454,1932033,178,Ocelot,1,2014,5,2,22.02,22,,Moultrie,,,,
Yalbac409B,409,B,283090,1934101,109,Ocelot,1,2014,5,23,19.12,19,,Moultrie,,,,
Yalbac409B,409,B,283090,1934101,112,Ocelot,1,2014,5,24,4.07,4,,Moultrie,,,,
Yalbac410B,410,B,282304,1934085,203,Ocelot,1,2014,5,26,12.58,12.5,,Moultrie,,,,
Yalbac405C,405,C,283406,1933798,40,Ocelot,1,2014,6,1,23.23,23,,Moultrie,,,,
Yalbac408C,408,C,283344,1933425,63,Ocelot,1,2014,6,1,23.26,23,male,HCO ScoutGuard,,,,
Yalbac411C,411,C,283393,1933215,47,Ocelot,1,2014,6,1,22.5,22.5,,HCO ScoutGuard,,,,
Yalbac407C,407,C,287745,1932109,26,Ocelot,1,2014,6,2,2.42,2.5,,Bushnell,,,,
Yalbac412C,412,C,282701,1934210,38,Ocelot,1,2014,6,7,20.39,20.5,,HCO ScoutGuard,,,,
Yalbac405C,405,C,283406,1933798,94,Ocelot,1,2014,6,10,1.22,1,,Moultrie,,,,
Yalbac408C,408,C,283344,1933425,156,Ocelot,1,2014,6,14,6.16,6,male,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,308,Ocelot,1,2014,6,29,16.58,16.5,,HCO ScoutGuard,,,,
Yalbac412C,412,C,282701,1934210,110,Ocelot,1,2014,6,29,10.53,10.5,,HCO ScoutGuard,,,,
Yalbac406C,406,C,283359,1934195,169,Ocelot,1,2014,6,30,23.41,23.5,,Bushnell,,,,
Yalbac408C,408,C,283344,1933425,314,Ocelot,1,2014,6,30,3.09,3,,HCO ScoutGuard,,,,
Yalbac405C,405,C,283406,1933798,259,Ocelot,1,2014,7,1,12.19,12,male,Moultrie,,,,
Yalbac408C,408,C,283344,1933425,321,Ocelot,1,2014,7,1,0.24,0,,HCO ScoutGuard,,,,
Yalbac408C,408,C,283344,1933425,387,Ocelot,1,2014,7,6,3.25,3,male,HCO ScoutGuard,,,,
