Location,Camera,Easting,Northing,Lat,Long,Cam nr,series,picture,species name,Scientific Name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,3991,Gray fox,Urocyon cinereoargenteus,1,2019,5,26,0.13,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4000,Ocellated Turkey,Meleagris ocellata,1,2019,5,26,6.34,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4183,Great Tinamou,Tinamus major,1,2019,5,27,9.18,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4231,Ocellated Turkey,Meleagris ocellata,1,2019,5,27,14.50,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4246,Ocellated Turkey,Meleagris ocellata,1,2019,5,28,6.48,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4261,White-nosed Coati,Nasua narica,1,2019,5,28,13.49,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4264,Ocellated Turkey,Meleagris ocellata,1,2019,5,28,17.13,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4276,Ocellated Turkey,Meleagris ocellata,1,2019,5,29,9.54,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4285,Ocellated Turkey,Meleagris ocellata,1,2019,5,29,13.56,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4291,Ocellated Turkey,Meleagris ocellata,1,2019,5,29,15.40,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4306,Brown Four-eyed Opossum,Philander opossum,1,2019,5,29,21.22,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4310,Common Opossum,Didelphis marsupialis,1,2019,5,31,4.36,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4312,Great Tinamou,Tinamus major,1,2019,5,31,5.18,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4315,Ocellated Turkey,Meleagris ocellata,4,2019,5,31,5.43,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4324,Ocellated Turkey,Meleagris ocellata,1,2019,5,31,7.05,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4327,Great Curassow,Crax rubra,2,2019,5,31,8.11,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4333,Ocellated Turkey,Meleagris ocellata,1,2019,5,31,8.57,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4339,Ocellated Turkey,Meleagris ocellata,2,2019,5,31,11.52,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4354,Ocellated Turkey,Meleagris ocellata,1,2019,6,1,14.11,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4360,Ocellated Turkey,Meleagris ocellata,1,2019,6,1,15.28,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4363,Puma,Puma concolor,1,2019,6,2,1.10,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4366,Virginia opossum,Didelphis virginiana,1,2019,6,2,1.11,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4369,Ocellated Turkey,Meleagris ocellata,1,2019,6,2,7.29,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4372,Ocellated Turkey,Meleagris ocellata,1,2019,6,2,16.28,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4378,Great Curassow,Crax rubra,1,2019,6,2,17.09,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4381,Gray fox,Urocyon cinereoargenteus,1,2019,6,2,19.06,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4387,Crested guan,Penelope purpurascens,2,2019,6,3,6.56,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4405,Crested guan,Penelope purpurascens,1,2019,6,3,7.57,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4408,Great Curassow,Crax rubra,3,2019,6,3,8.18,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4448,Great Curassow,Crax rubra,1,2019,6,3,10.30,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4452,Ocellated Turkey,Meleagris ocellata,1,2019,6,3,14.42,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4455,Ocellated Turkey,Meleagris ocellata,1,2019,6,3,15.59,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4458,Gray fox,Urocyon cinereoargenteus,1,2019,6,3,18.55,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4464,Great Curassow,Crax rubra,2,2019,6,4,5.51,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4476,Crested guan,Penelope purpurascens,1,2019,6,4,6.23,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4482,White-nosed Coati,Nasua narica,1,2019,6,4,10.48,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4485,Gray fox,Urocyon cinereoargenteus,1,2019,6,4,11.54,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4488,Ocellated Turkey,Meleagris ocellata,1,2019,6,4,15.25,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4494,Great Curassow,Crax rubra,2,2019,6,4,16.36,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4500,Ocellated Turkey,Meleagris ocellata,1,2019,6,5,6.16,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4510,Gray fox,Urocyon cinereoargenteus,1,2019,6,5,12.14,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4521,Gray fox,Urocyon cinereoargenteus,1,2019,6,5,13.37,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4524,Ocelot,Leopardus pardalis,1,2019,6,6,22.55,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4527,Gray fox,Urocyon cinereoargenteus,1,2019,6,7,4.35,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4533,Ocellated Turkey,Meleagris ocellata,1,2019,6,7,6.39,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4536,Ocellated Turkey,Meleagris ocellata,1,2019,6,7,8.37,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4542,Ocellated Turkey,Meleagris ocellata,1,2019,6,7,11.07,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4551,Great Curassow,Crax rubra,1,2019,6,8,5.33,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4554,Great Curassow,Crax rubra,1,2019,6,8,6.47,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4560,Ocellated Turkey,Meleagris ocellata,1,2019,6,8,16.19,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4569,Gray fox,Urocyon cinereoargenteus,1,2019,6,8,19.11,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4572,Gray fox,Urocyon cinereoargenteus,1,2019,6,9,4.43,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4575,Ocellated Turkey,Meleagris ocellata,3,2019,6,9,5.32,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4590,Gray fox,Urocyon cinereoargenteus,1,2019,6,9,12.13,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4596,Gray fox,Urocyon cinereoargenteus,1,2019,6,9,16.34,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4599,Gray-headed Dove,Leptotila plumbeiceps,1,2019,6,9,18.02,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4602,Gray fox,Urocyon cinereoargenteus,1,2019,6,10,0.31,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4605,Gray fox,Urocyon cinereoargenteus,1,2019,6,10,2.36,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4617,Great Curassow,Crax rubra,2,2019,6,10,5.35,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4635,Gray fox,Urocyon cinereoargenteus,2,2019,6,10,19.18,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4641,Gray fox,Urocyon cinereoargenteus,1,2019,6,10,22.41,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4653,Gray fox,Urocyon cinereoargenteus,1,2019,6,10,23.54,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4656,Great Curassow,Crax rubra,1,2019,6,11,5.35,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4659,Ocellated Turkey,Meleagris ocellata,1,2019,6,11,6.42,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4665,Gray fox,Urocyon cinereoargenteus,2,2019,6,11,8.07,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4671,Ocellated Turkey,Meleagris ocellata,1,2019,6,11,13.17,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4684,Ruddy Quail Dove ,Geotrygon montana,1,2019,6,11,16.49,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4689,Gray fox,Urocyon cinereoargenteus,1,2019,6,11,19.53,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4692,Gray fox,Urocyon cinereoargenteus,1,2019,6,11,21.27,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4696,Great Curassow,Crax rubra,1,2019,6,12,5.46,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4704,Gray fox,Urocyon cinereoargenteus,1,2019,6,12,18.56,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4707,Gray fox,Urocyon cinereoargenteus,1,2019,6,12,21.09,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4710,Gray fox,Urocyon cinereoargenteus,1,2019,6,13,5.15,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4713,Gray-headed Dove,Leptotila plumbeiceps,1,2019,6,13,6.15,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4716,Gray fox,Urocyon cinereoargenteus,1,2019,6,13,11.25,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4719,Gray fox,Urocyon cinereoargenteus,1,2019,6,13,19.31,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4722,Gray fox,Urocyon cinereoargenteus,1,2019,6,13,21.29,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4725,Gray fox,Urocyon cinereoargenteus,2,2019,6,13,22.28,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4728,Crested guan,Penelope purpurascens,1,2019,6,14,8.26,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4734,Gray fox,Urocyon cinereoargenteus,1,2019,6,14,11.02,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4741,Gray fox,Urocyon cinereoargenteus,1,2019,6,14,20.59,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4755,Common Opossum,Didelphis marsupialis,1,2019,6,14,22.05,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4758,Gray fox,Urocyon cinereoargenteus,1,2019,6,14,22.42,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4767,Great Curassow,Crax rubra,1,2019,6,15,17.59,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4779,Common Opossum,Didelphis marsupialis,1,2019,6,15,21.02,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4782,Gray fox,Urocyon cinereoargenteus,1,2019,6,15,22.57,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4788,Gray fox,Urocyon cinereoargenteus,1,2019,6,16,0.37,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4791,Gray fox,Urocyon cinereoargenteus,1,2019,6,16,1.15,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4795,Agouti,Dasyprocta punctata,1,2019,6,16,8.35,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4803,Gray fox,Urocyon cinereoargenteus,1,2019,6,16,14.36,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4806,Great Curassow,Crax rubra,1,2019,6,16,16.38,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4815,Ocellated Turkey,Meleagris ocellata,1,2019,6,16,16.41,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4827,Gray fox,Urocyon cinereoargenteus,1,2019,6,17,1.19,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4830,Gray fox,Urocyon cinereoargenteus,1,2019,6,17,11.22,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4836,Gray fox,Urocyon cinereoargenteus,1,2019,6,17,19.09,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4840,Gray fox,Urocyon cinereoargenteus,1,2019,6,17,21.25,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4845,Gray fox,Urocyon cinereoargenteus,1,2019,6,17,23.06,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4858,Gray fox,Urocyon cinereoargenteus,1,2019,6,19,0.25,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4864,Gray fox,Urocyon cinereoargenteus,2,2019,6,19,8.46,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4867,Puma,Puma concolor,1,2019,6,19,10.06,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4870,Great Curassow,Crax rubra,1,2019,6,19,18.21,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4882,Gray fox,Urocyon cinereoargenteus,1,2019,6,20,1.13,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4885,Gray fox,Urocyon cinereoargenteus,1,2019,6,20,4.33,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4888,Great Curassow,Crax rubra,1,2019,6,20,6.59,,bushnell,Logging
Laguna Seca,901C,285889,1950244,17.62971900,-89.01799200,901,C,4891,Gray fox,Urocyon cinereoargenteus,2,2019,6,20,14.08,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,442,Gray fox,Urocyon cinereoargenteus,1,2019,6,26,8.24,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1258,Gray fox,Urocyon cinereoargenteus,1,2019,7,6,12.36,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1269,Gray fox,Urocyon cinereoargenteus,1,2019,7,7,9.36,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1270,Gray fox,Urocyon cinereoargenteus,1,2019,7,8,8.02,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1273,Gray fox,Urocyon cinereoargenteus,2,2019,7,8,9.02,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1279,Ocelot,Leopardus pardalis,1,2019,7,9,8.24,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1346,Ocelot,Leopardus pardalis,1,2019,7,10,22.46,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1348,Striped Hog-nosed Skunk,Conepatus semistriatus,1,2019,7,11,3.27,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1351,White-tailed Deer,Odocoileus virginianus,1,2019,7,11,8.40,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1534,White-tailed Deer,Odocoileus virginianus,1,2019,7,13,8.29,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1566,Gray fox,Urocyon cinereoargenteus,1,2019,7,13,11.17,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1688,White-tailed Deer,Odocoileus virginianus,1,2019,7,14,6.40,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1815,White-tailed Deer,Odocoileus virginianus,1,2019,7,15,10.47,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1906,White-tailed Deer,Odocoileus virginianus,1,2019,7,15,14.25,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1912,White-tailed Deer,Odocoileus virginianus,1,2019,7,16,8.18,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1940,White-tailed Deer,Odocoileus virginianus,1,2019,7,16,17.01,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,1942,White-tailed Deer,Odocoileus virginianus,1,2019,7,17,11.59,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,2134,Gray-headed Dove,Leptotila plumbeiceps,1,2019,7,19,8.04,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,2140,Gray fox,Urocyon cinereoargenteus,1,2019,7,19,9.27,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,2241,White-tailed Deer,Odocoileus virginianus,1,2019,7,21,9.42,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,2248,Ocelot,Leopardus pardalis,1,2019,7,22,22.15,,bushnell,Logging
Yalbac,901D,284483,1939171,17.52954700,-89.03012000,901,D,2524,Gray fox,Urocyon cinereoargenteus,1,2019,7,26,3.11,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,184,Puma,Puma concolor,1,2019,7,29,23.15,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,187,Puma,Puma concolor,1,2019,7,30,3.14,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,193,White-tailed Deer,Odocoileus virginianus,1,2019,7,30,11.02,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,223,Ocelot,Leopardus pardalis,1,2019,7,30,23.49,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,262,Ocelot,Leopardus pardalis,1,2019,8,1,19.21,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,265,White-tailed Deer,Odocoileus virginianus,1,2019,8,2,8.42,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,301,Ocelot,Leopardus pardalis,1,2019,8,2,19.58,Ocelot carrying armadillo prey,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,307,Ocelot,Leopardus pardalis,1,2019,8,2,20.44,Other individual than #301,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,310,Puma,Puma concolor,1,2019,8,3,4.17,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,319,White-tailed Deer,Odocoileus virginianus,1,2019,8,3,16.12,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,325,Ocelot,Leopardus pardalis,1,2019,8,5,2.04,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,469,Great Curassow,Crax rubra,1,2019,8,8,5.45,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,715,Ocelot,Leopardus pardalis,1,2019,8,11,19.42,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,793,Ocelot,Leopardus pardalis,1,2019,8,14,6.18,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,838,Gray fox,Urocyon cinereoargenteus,1,2019,8,16,2.39,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,927,Ocelot,Leopardus pardalis,1,2019,8,17,19.23,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,1177,Gray fox,Urocyon cinereoargenteus,1,2019,8,20,23.29,,bushnell,Logging
Yalbac,901E,284632,1939596,17.53234700,-89.02877700,901,E,1207,Puma,Puma concolor,2,2019,8,23,23.25,,bushnell,Logging
Yalbac,901F,284659,1939613,17.53250100,-89.02852700,901,F,337,Puma,Puma concolor,2,2019,8,24,16.27,,bushnell,Logging
Yalbac,901F,284659,1939613,17.53250100,-89.02852700,901,F,352,Puma,Puma concolor,1,2019,8,25,2.49,,bushnell,Logging
Yalbac,901F,284659,1939613,17.53250100,-89.02852700,901,F,361,Common Opossum,Didelphis marsupialis,1,2019,8,25,4.28,,bushnell,Logging
Yalbac,901F,284659,1939613,17.53250100,-89.02852700,901,F,502,Gray-headed Dove,Leptotila plumbeiceps,1,2019,8,26,7.32,,bushnell,Logging
Yalbac,901F,284659,1939613,17.53250100,-89.02852700,901,F,508,Great Tinamou,Tinamus major,1,2019,8,26,7.40,,bushnell,Logging
Yalbac,901F,284659,1939613,17.53250100,-89.02852700,901,F,749,Ocelot,Leopardus pardalis,1,2019,8,27,6.04,,bushnell,Logging
Yalbac,901F,284659,1939613,17.53250100,-89.02852700,901,F,1049,Gray-headed Dove,Leptotila plumbeiceps,1,2019,8,28,5.51,,bushnell,Logging
Yalbac,901F,284659,1939613,17.53250100,-89.02852700,901,F,1051,Red Brocket Deer,Mazama temama,1,2019,8,28,6.49,,bushnell,Logging
