Location,Camera,Easting,Northing,Cam nr,series,picture,species name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,,Location,Logging,,
,803F,287367,1957733,803,f,286,White-tailed Deer,1,,10,13,10.34,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,295,White-tailed Deer,1,,10,13,12.04,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,304,White-tailed Deer,1,,10,13,14.26,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,337,White-tailed Deer,1,,10,14,11.16,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,361,White-tailed Deer,1,,10,18,12.12,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,391,White-tailed Deer,1,,10,22,17.50,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,404,White-tailed Deer,1,,10,24,14.31,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,410,White-tailed Deer,1,,10,25,6.46,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,416,White-tailed Deer,1,,10,25,13.16,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,419,White-tailed Deer,3,,10,25,16.00,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,432,White-tailed Deer,1,,10,26,6.33,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,443,White-tailed Deer,1,,10,26,7.05,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,452,White-tailed Deer,1,,10,26,8.11,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,458,White-tailed Deer,1,,10,28,7.06,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,470,White-tailed Deer,1,,10,29,14.54,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,476,White-tailed Deer,2,,10,29,17.03,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,488,White-tailed Deer,1,,10,30,0.43,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,494,White-tailed Deer,1,,10,30,8.06,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,515,White-tailed Deer,1,,10,30,14.01,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,518,White-tailed Deer,2,,10,31,11.48,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,530,White-tailed Deer,2,,11,3,11.52,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,539,White-tailed Deer,2,,11,4,15.35,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,548,White-tailed Deer,1,,11,6,12.56,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,551,White-tailed Deer,2,,11,7,8.38,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,557,White-tailed Deer,1,,11,8,3.02,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,623,White-tailed Deer,1,,11,12,11.09,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,638,White-tailed Deer,1,,11,12,16.42,,bushnell,803F,Yalbac,yes,,
,803F,287367,1957733,803,f,647,White-tailed Deer,1,,11,14,14.47,,bushnell,803F,Yalbac,yes,,
,801F,286030,1953552,801,f,5395,White-tailed Deer,1,2018,9,14,17.13,,Moultrie,801F,Yalbac,yes,,
,801F,286030,1953552,801,f,5416,White-tailed Deer,1,2018,9,23,13.01,,Moultrie,801F,Yalbac,yes,,
,801F,286030,1953552,801,f,5428,White-tailed Deer,1,2018,10,1,8.21,,Moultrie,801F,Yalbac,yes,,
,801F,286030,1953552,801,f,5434,White-tailed Deer,1,2018,10,2,7.12,,Moultrie,801F,Yalbac,yes,,
,802F,288642,1957201,802,f,10300213,White-tailed Deer,1,2018,10,30,6.48,,bushnell,802F,Yalbac,yes,,
,803G,287359,1957524,803,g,10,White-tailed Deer,2,,11,17,22.11,,bushnell,803G,Yalbac,yes,,
,805G,286387,1955277,805,g,19,White-tailed Deer,1,,11,17,13.21,,bushnell,805G,Yalbac,yes,,
,803G,287359,1957524,803,g,22,White-tailed Deer,2,,11,17,22.58,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,28,White-tailed Deer,1,,11,18,7.02,,bushnell,803G,Yalbac,yes,,
,805G,286387,1955277,805,g,28,White-tailed Deer,1,,11,21,9.53,,bushnell,805G,Yalbac,yes,,
,807G,288218,1957304,807,g,33,White-tailed Deer,1,,11,27,16.07,,bushnell,807G,Yalbac,yes,,
,805G,286387,1955277,805,g,37,White-tailed Deer,1,,11,21,10.07,,bushnell,805G,Yalbac,yes,,
,807G,288218,1957304,807,g,45,White-tailed Deer,1,,11,30,9.11,,bushnell,807G,Yalbac,yes,,
,804G,285989,1954514,804,g,49,White-tailed Deer,2,,11,20,16.32,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,52,White-tailed Deer,1,,11,20,12.31,,bushnell,803G,Yalbac,yes,,
,805G,286387,1955277,805,g,52,White-tailed Deer,1,,11,21,11.44,,bushnell,805G,Yalbac,yes,,
,805G,286387,1955277,805,g,55,White-tailed Deer,1,,11,21,15.49,,bushnell,805G,Yalbac,yes,,
,805G,286387,1955277,805,g,64,White-tailed Deer,1,,11,22,15.39,,bushnell,805G,Yalbac,yes,,
,803G,287359,1957524,803,g,67,White-tailed Deer,2,,11,21,16.23,,bushnell,803G,Yalbac,yes,,
,805G,286387,1955277,805,g,67,White-tailed Deer,1,,11,24,14.59,,bushnell,805G,Yalbac,yes,,
,805G,286387,1955277,805,g,76,White-tailed Deer,1,,11,24,15.43,,bushnell,805G,Yalbac,yes,,
,804G,285989,1954514,804,g,81,White-tailed Deer,1,,11,22,14.07,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,88,White-tailed Deer,1,,11,24,12.41,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,97,White-tailed Deer,1,,11,24,12.57,,bushnell,803G,Yalbac,yes,,
,807G,288218,1957304,807,g,97,White-tailed Deer,1,,12,23,12.39,,bushnell,807G,Yalbac,yes,,
,804G,285989,1954514,804,g,113,White-tailed Deer,2,,11,27,15.34,,bushnell,804G,Yalbac,yes,,
,805G,286387,1955277,805,g,116,White-tailed Deer,1,,12,9,6.45,,bushnell,805G,Yalbac,yes,,
,805G,286387,1955277,805,g,121,White-tailed Deer,1,,12,9,15.49,,bushnell,805G,Yalbac,yes,,
,807G,288218,1957304,807,g,121,White-tailed Deer,1,,12,26,12.13,,bushnell,807G,Yalbac,yes,,
,803G,287359,1957524,803,g,130,White-tailed Deer,1,,11,29,7.24,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,133,White-tailed Deer,1,,11,29,15.28,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,136,White-tailed Deer,2,,11,29,12.28,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,141,White-tailed Deer,1,,11,30,8.04,,bushnell,804G,Yalbac,yes,,
,804G,285989,1954514,804,g,146,White-tailed Deer,1,,12,1,7.29,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,148,White-tailed Deer,1,,11,30,11.51,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,153,White-tailed Deer,1,,12,2,13.42,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,157,White-tailed Deer,1,,11,30,14.02,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,169,White-tailed Deer,2,,12,1,14.55,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,181,White-tailed Deer,1,,12,3,10.56,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,193,White-tailed Deer,2,,12,4,10.18,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,193,White-tailed Deer,1,,12,8,0.15,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,214,White-tailed Deer,2,,12,6,10.14,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,226,White-tailed Deer,2,,12,6,15.56,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,231,White-tailed Deer,1,,12,11,9.01,,bushnell,804G,Yalbac,yes,,
,804G,285989,1954514,804,g,241,White-tailed Deer,1,,12,12,13.08,,bushnell,804G,Yalbac,yes,,
,805G,286387,1955277,805,g,241,White-tailed Deer,1,,12,12,15.15,,bushnell,805G,Yalbac,yes,,
,803G,287359,1957524,803,g,247,White-tailed Deer,2,,12,8,15.55,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,265,White-tailed Deer,2,,12,11,14.48,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,265,White-tailed Deer,2,,12,15,13.11,,bushnell,804G,Yalbac,yes,,
,804G,285989,1954514,804,g,277,White-tailed Deer,1,,12,18,12.20,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,286,White-tailed Deer,1,,12,13,14.35,,bushnell,803G,Yalbac,yes,,
,803G,287359,1957524,803,g,295,White-tailed Deer,1,,12,15,14.52,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,313,White-tailed Deer,1,,12,20,14.27,,bushnell,804G,Yalbac,yes,,
,804G,285989,1954514,804,g,321,White-tailed Deer,1,,12,21,16.50,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,367,White-tailed Deer,1,,12,20,15.40,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,393,White-tailed Deer,1,,12,25,12.55,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,406,White-tailed Deer,1,,12,23,8.39,,bushnell,803G,Yalbac,yes,,
,804G,285989,1954514,804,g,409,White-tailed Deer,1,,12,26,1.56,,bushnell,804G,Yalbac,yes,,
,804G,285989,1954514,804,g,413,White-tailed Deer,1,,12,26,8.00,,bushnell,804G,Yalbac,yes,,
,803G,287359,1957524,803,g,463,White-tailed Deer,1,,12,28,10.26,,bushnell,803G,Yalbac,yes,,
,814B,289938,1941186,814,b,380,Yucatan Squirrel,1,,4,18,9.33,,bushnell,814B,Laguna Seca,yes,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
