"","site","picture","Species","Number_recorded","Year","Month","Day","Hour","obsdate","Mammal","Easting","Northing","date_time_obs"
"9099","813G",155,"Great Curassow",2,2018,12,17,13.11,"2018-12-17","No",287451,1942515,"2018-12-17 13.11"
"9100","810G",226,"Great Curassow",1,2018,12,24,13.5,"2018-12-24","No",285375,1935724,"2018-12-24 13.50"
"9101","810G",241,"Great Curassow",1,2018,12,25,12.4,"2018-12-25","No",285375,1935724,"2018-12-25 12.40"
"9102","814G",604,"Great Curassow",1,2018,12,23,9.22,"2018-12-23","No",287795,1943100,"2018-12-23 9.22"
"9103","812A",313,"Great Tinamou",1,2018,2,5,9.03,"2018-02-05","No",286543,1935392,"2018-02-05 9.03"
"9104","807B",53,"Great Tinamou",1,2018,3,9,15.58,"2018-03-09","No",291485,1956145,"2018-03-09 15.58"
"9105","813B",67,"Great Tinamou",1,2018,3,11,12.59,"2018-03-11","No",288932,1943570,"2018-03-11 12.59"
"9106","813B",193,"Great Tinamou",1,2018,3,24,17.01,"2018-03-24","No",288932,1943570,"2018-03-24 17.01"
"9107","813B",268,"Great Tinamou",1,2018,4,1,5.5,"2018-04-01","No",288932,1943570,"2018-04-01 5.50"
"9108","813B",274,"Great Tinamou",1,2018,4,1,6.34,"2018-04-01","No",288932,1943570,"2018-04-01 6.34"
"9109","807B",701,"Great Tinamou",1,2018,4,14,6.34,"2018-04-14","No",291485,1956145,"2018-04-14 6.34"
"9110","812E",18,"Great Tinamou",3,2018,7,2,5.16,"2018-07-02","No",287809,1935980,"2018-07-02 5.16"
"9111","812E",22,"Great Tinamou",2,2018,7,2,16.39,"2018-07-02","No",287809,1935980,"2018-07-02 16.39"
"9112","812E",73,"Great Tinamou",1,2018,7,5,16.51,"2018-07-05","No",287809,1935980,"2018-07-05 16.51"
"9113","812E",148,"Great Tinamou",1,2018,7,12,18.11,"2018-07-12","No",287809,1935980,"2018-07-12 18.11"
"9114","812E",157,"Great Tinamou",2,2018,7,13,5.3,"2018-07-13","No",287809,1935980,"2018-07-13 5.30"
"9115","812E",304,"Great Tinamou",1,2018,7,21,16.29,"2018-07-21","No",287809,1935980,"2018-07-21 16.29"
"9116","812E",307,"Great Tinamou",1,2018,7,21,17.13,"2018-07-21","No",287809,1935980,"2018-07-21 17.13"
"9117","812E",310,"Great Tinamou",1,2018,7,21,17.22,"2018-07-21","No",287809,1935980,"2018-07-21 17.22"
"9118","812E",376,"Great Tinamou",1,2018,7,26,18.2,"2018-07-26","No",287809,1935980,"2018-07-26 18.20"
"9119","812E",385,"Great Tinamou",1,2018,7,27,5.26,"2018-07-27","No",287809,1935980,"2018-07-27 5.26"
"9120","812E",577,"Great Tinamou",1,2018,8,14,5.32,"2018-08-14","No",287809,1935980,"2018-08-14 5.32"
"9121","812E",607,"Great Tinamou",1,2018,8,20,5.55,"2018-08-20","No",287809,1935980,"2018-08-20 5.55"
"9122","809G",49,"Great Tinamou",1,2018,12,7,6.06,"2018-12-07","No",286007,1941916,"2018-12-07 6.06"
"9123","809G",58,"Great Tinamou",1,2018,12,25,6.36,"2018-12-25","No",286007,1941916,"2018-12-25 6.36"
"9124","811G",106,"Great Tinamou",1,2018,12,3,6.46,"2018-12-03","No",287914,1943199,"2018-12-03 6.46"
"9125","814G",172,"Great Tinamou",1,2018,12,10,8.52,"2018-12-10","No",287795,1943100,"2018-12-10 8.52"
"9126","814A",109,"Jaguar",1,2018,1,6,8.48,"2018-01-06","Yes",289441,1941086,"2018-01-06 8.48"
"9127","814A",123,"Jaguar",1,2018,1,27,7.5,"2018-01-27","Yes",289441,1941086,"2018-01-27 7.50"
"9128","812A",157,"Jaguar",1,2018,1,20,15.23,"2018-01-20","Yes",286543,1935392,"2018-01-20 15.23"
"9129","812A",379,"Jaguar",1,2018,2,13,5.25,"2018-02-13","Yes",286543,1935392,"2018-02-13 5.25"
"9130","814A",437,"Jaguar",1,2018,1,15,13.36,"2018-01-15","Yes",289441,1941086,"2018-01-15 13.36"
"9131","812A",448,"Jaguar",1,2018,2,19,13.53,"2018-02-19","Yes",286543,1935392,"2018-02-19 13.53"
"9132","803A",632,"Jaguar",1,2018,2,6,21.49,"2018-02-06","Yes",289440,1956750,"2018-02-06 21.49"
"9133","814A",666,"Jaguar",1,2018,3,2,8.21,"2018-03-02","Yes",289441,1941086,"2018-03-02 8.21"
"9134","814A",674,"Jaguar",1,2018,3,2,10.09,"2018-03-02","Yes",289441,1941086,"2018-03-02 10.09"
"9135","803A",1025,"Jaguar",1,2018,3,4,10.57,"2018-03-04","Yes",289440,1956750,"2018-03-04 10.57"
"9136","812B",16,"Jaguar",1,2018,3,7,4.05,"2018-03-07","Yes",286540,1935398,"2018-03-07 4.05"
"9137","812B",280,"Jaguar",1,2018,3,30,6.22,"2018-03-30","Yes",286540,1935398,"2018-03-30 6.22"
"9138","812B",295,"Jaguar",1,2018,3,31,5.59,"2018-03-31","Yes",286540,1935398,"2018-03-31 5.59"
"9139","810B",394,"Jaguar",1,2018,3,23,16.33,"2018-03-23","Yes",286075,1935996,"2018-03-23 16.33"
"9140","810B",463,"Jaguar",1,2018,3,31,5.45,"2018-03-31","Yes",286075,1935996,"2018-03-31 5.45"
"9141","807B",513,"Jaguar",1,2018,3,25,13.24,"2018-03-25","Yes",291485,1956145,"2018-03-25 13.24"
"9142","807B",709,"Jaguar",1,2018,4,14,15.49,"2018-04-14","Yes",291485,1956145,"2018-04-14 15.49"
"9143","812C",31,"Jaguar",1,2018,4,29,2.3,"2018-04-29","Yes",286537,1935396,"2018-04-29 2.30"
"9144","810C",160,"Jaguar",1,2018,4,29,2.13,"2018-04-29","Yes",286074,1935990,"2018-04-29 2.13"
"9145","810C",487,"Jaguar",1,2018,5,21,0,"2018-05-21","Yes",286074,1935990,"2018-05-21 0.00"
"9146","812D",238,"Jaguar",1,2018,6,22,21.15,"2018-06-22","Yes",286087,1935581,"2018-06-22 21.15"
"9147","812E",103,"Jaguar",1,2018,7,10,6.06,"2018-07-10","Yes",287809,1935980,"2018-07-10 6.06"
"9148","812E",145,"Jaguar",1,2018,7,11,19.46,"2018-07-11","Yes",287809,1935980,"2018-07-11 19.46"
"9149","810E",244,"Jaguar",1,2018,7,27,9.37,"2018-07-27","Yes",285378,1935930,"2018-07-27 9.37"
"9150","812E",265,"Jaguar",1,2018,10,26,7.54,"2018-10-26","Yes",287809,1935980,"2018-10-26 7.54"
"9151","810E",280,"Jaguar",1,2018,8,3,6.36,"2018-08-03","Yes",285378,1935930,"2018-08-03 6.36"
"9152","810E",319,"Jaguar",1,2018,8,6,4.36,"2018-08-06","Yes",285378,1935930,"2018-08-06 4.36"
"9153","810E",391,"Jaguar",1,2018,8,22,5.24,"2018-08-22","Yes",285378,1935930,"2018-08-22 5.24"
"9154","812E",391,"Jaguar",1,2018,7,27,7.59,"2018-07-27","Yes",287809,1935980,"2018-07-27 7.59"
"9155","812E",518,"Jaguar",1,2018,8,3,5.25,"2018-08-03","Yes",287809,1935980,"2018-08-03 5.25"
"9156","812E",556,"Jaguar",1,2018,8,6,5.35,"2018-08-06","Yes",287809,1935980,"2018-08-06 5.35"
"9157","812E",568,"Jaguar",1,2018,8,9,5.26,"2018-08-09","Yes",287809,1935980,"2018-08-09 5.26"
"9158","812E",589,"Jaguar",1,2018,8,17,3.59,"2018-08-17","Yes",287809,1935980,"2018-08-17 3.59"
"9159","812E",592,"Jaguar",1,2018,8,18,9.15,"2018-08-18","Yes",287809,1935980,"2018-08-18 9.15"
"9160","812E",619,"Jaguar",1,2018,8,22,6.37,"2018-08-22","Yes",287809,1935980,"2018-08-22 6.37"
"9161","812E",652,"Jaguar",1,2018,8,26,4.07,"2018-08-26","Yes",287809,1935980,"2018-08-26 4.07"
"9162","812E",757,"Jaguar",1,2018,9,8,11.51,"2018-09-08","Yes",287809,1935980,"2018-09-08 11.51"
"9163","809F",471,"Jaguar",1,2018,10,9,7.2,"2018-10-09","Yes",290102,1941262,"2018-10-09 7.20"
"9164","814G",61,"Jaguar",1,2018,11,24,16.1,"2018-11-24","Yes",287795,1943100,"2018-11-24 16.10"
"9165","812A",91,"Jaguarundi",1,2018,1,11,7.11,"2018-01-11","Yes",286543,1935392,"2018-01-11 7.11"
"9166","812E",596,"Lineated Woodpecker",1,2018,8,18,14.07,"2018-08-18","No",287809,1935980,"2018-08-18 14.07"
"9167","807B",5,"Margay",1,2018,3,5,22.15,"2018-03-05","Yes",291485,1956145,"2018-03-05 22.15"
"9168","803B",275,"Margay",1,2018,3,24,6.28,"2018-03-24","Yes",289436,1956746,"2018-03-24 6.28"
"9169","812B",334,"Margay",1,2018,4,5,4.37,"2018-04-05","Yes",286540,1935398,"2018-04-05 4.37"
"9170","812B",394,"Margay",1,2018,4,15,22.05,"2018-04-15","Yes",286540,1935398,"2018-04-15 22.05"
"9171","810E",367,"Margay",1,2018,8,17,19.32,"2018-08-17","Yes",285378,1935930,"2018-08-17 19.32"
"9172","812E",587,"Margay",1,2018,8,16,3.49,"2018-08-16","Yes",287809,1935980,"2018-08-16 3.49"
"9173","810F",229,"Margay",1,2018,10,14,5.28,"2018-10-14","Yes",285385,1935920,"2018-10-14 5.28"
"9174","810G",167,"Margay",1,2018,12,13,1.37,"2018-12-13","Yes",285375,1935724,"2018-12-13 1.37"
"9175","813A",73,"Mottled Owl",1,2018,2,5,4.46,"2018-02-05","No",287746,1943221,"2018-02-05 4.46"
"9176","812D",91,"Nine-banded Armadillo",1,2018,6,4,3.2,"2018-06-04","Yes",286087,1935581,"2018-06-04 3.20"
"9177","812E",100,"Nine-banded Armadillo",1,2018,7,9,3.39,"2018-07-09","Yes",287809,1935980,"2018-07-09 3.39"
"9178","812E",181,"Nine-banded Armadillo",1,2018,7,14,2.35,"2018-07-14","Yes",287809,1935980,"2018-07-14 2.35"
"9179","810F",31,"Nine-banded Armadillo",1,2018,9,11,1.06,"2018-09-11","Yes",285385,1935920,"2018-09-11 1.06"
"9180","810F",154,"Nine-banded Armadillo",1,2018,10,2,20.22,"2018-10-02","Yes",285385,1935920,"2018-10-02 20.22"
"9181","803A",497,"Northern Raccoon",1,2018,1,28,22.4,"2018-01-28","Yes",289440,1956750,"2018-01-28 22.40"
"9182","812E",38,"Northern Raccoon",1,2018,9,16,4.47,"2018-09-16","Yes",287809,1935980,"2018-09-16 4.47"
"9183","812E",61,"Northern Raccoon",1,2018,9,16,17.36,"2018-09-16","Yes",287809,1935980,"2018-09-16 17.36"
"9184","813G",196,"Northern Raccoon",1,2018,12,20,3.06,"2018-12-20","Yes",287451,1942515,"2018-12-20 3.06"
"9185","814A",2,"Ocellated Turkey",2,2018,1,24,16.08,"2018-01-24","No",289441,1941086,"2018-01-24 16.08"
"9186","812A",16,"Ocellated Turkey",1,2018,1,2,12.1,"2018-01-02","No",286543,1935392,"2018-01-02 12.10"
"9187","814A",29,"Ocellated Turkey",2,2018,1,3,8.02,"2018-01-03","No",289441,1941086,"2018-01-03 8.02"
"9188","814A",41,"Ocellated Turkey",2,2018,1,3,8.53,"2018-01-03","No",289441,1941086,"2018-01-03 8.53"
"9189","802A",43,"Ocellated Turkey",1,2018,1,19,7.52,"2018-01-19","No",291990,1954863,"2018-01-19 7.52"
"9190","812A",43,"Ocellated Turkey",1,2018,1,6,14.28,"2018-01-06","No",286543,1935392,"2018-01-06 14.28"
"9191","802A",46,"Ocellated Turkey",1,2018,2,14,10.01,"2018-02-14","No",291990,1954863,"2018-02-14 10.01"
"9192","812A",76,"Ocellated Turkey",1,2018,1,10,15.47,"2018-01-10","No",286543,1935392,"2018-01-10 15.47"
"9193","812A",160,"Ocellated Turkey",1,2018,1,21,14.35,"2018-01-21","No",286543,1935392,"2018-01-21 14.35"
"9194","812A",166,"Ocellated Turkey",1,2018,1,22,12.29,"2018-01-22","No",286543,1935392,"2018-01-22 12.29"
"9195","812A",190,"Ocellated Turkey",1,2018,1,24,15.27,"2018-01-24","No",286543,1935392,"2018-01-24 15.27"
"9196","812A",196,"Ocellated Turkey",1,2018,1,25,14.23,"2018-01-25","No",286543,1935392,"2018-01-25 14.23"
"9197","804A",214,"Ocellated Turkey",1,2018,1,24,16,"2018-01-24","No",288916,1956673,"2018-01-24 16.00"
"9198","812A",217,"Ocellated Turkey",1,2018,1,27,16.48,"2018-01-27","No",286543,1935392,"2018-01-27 16.48"
"9199","804A",220,"Ocellated Turkey",2,2018,1,26,13,"2018-01-26","No",288916,1956673,"2018-01-26 13.00"
"9200","812A",241,"Ocellated Turkey",1,2018,1,28,11.51,"2018-01-28","No",286543,1935392,"2018-01-28 11.51"
"9201","807A",277,"Ocellated Turkey",1,2018,2,20,12.43,"2018-02-20","No",292291,1954813,"2018-02-20 12.43"
"9202","812A",280,"Ocellated Turkey",1,2018,2,2,15.18,"2018-02-02","No",286543,1935392,"2018-02-02 15.18"
"9203","812A",295,"Ocellated Turkey",1,2018,2,3,14.31,"2018-02-03","No",286543,1935392,"2018-02-03 14.31"
"9204","812A",298,"Ocellated Turkey",1,2018,2,3,15.19,"2018-02-03","No",286543,1935392,"2018-02-03 15.19"
"9205","812A",319,"Ocellated Turkey",1,2018,2,6,10.06,"2018-02-06","No",286543,1935392,"2018-02-06 10.06"
"9206","812A",331,"Ocellated Turkey",1,2018,2,7,8.48,"2018-02-07","No",286543,1935392,"2018-02-07 8.48"
"9207","812A",334,"Ocellated Turkey",1,2018,2,7,10.23,"2018-02-07","No",286543,1935392,"2018-02-07 10.23"
"9208","812A",343,"Ocellated Turkey",1,2018,2,7,15.23,"2018-02-07","No",286543,1935392,"2018-02-07 15.23"
"9209","812A",355,"Ocellated Turkey",1,2018,2,10,17.1,"2018-02-10","No",286543,1935392,"2018-02-10 17.10"
"9210","812A",361,"Ocellated Turkey",1,2018,2,11,13.27,"2018-02-11","No",286543,1935392,"2018-02-11 13.27"
"9211","803A",365,"Ocellated Turkey",1,2018,1,19,14.08,"2018-01-19","No",289440,1956750,"2018-01-19 14.08"
"9212","812A",373,"Ocellated Turkey",1,2018,2,12,10.4,"2018-02-12","No",286543,1935392,"2018-02-12 10.40"
"9213","812A",397,"Ocellated Turkey",1,2018,2,14,10.05,"2018-02-14","No",286543,1935392,"2018-02-14 10.05"
"9214","812A",418,"Ocellated Turkey",1,2018,2,16,16.36,"2018-02-16","No",286543,1935392,"2018-02-16 16.36"
"9215","814A",445,"Ocellated Turkey",1,2018,1,15,17.25,"2018-01-15","No",289441,1941086,"2018-01-15 17.25"
"9216","803A",494,"Ocellated Turkey",2,2018,1,28,7.48,"2018-01-28","No",289440,1956750,"2018-01-28 7.48"
"9217","812A",496,"Ocellated Turkey",1,2018,2,25,15.21,"2018-02-25","No",286543,1935392,"2018-02-25 15.21"
"9218","812A",514,"Ocellated Turkey",1,2018,2,27,9.24,"2018-02-27","No",286543,1935392,"2018-02-27 9.24"
"9219","812A",517,"Ocellated Turkey",1,2018,2,27,13.02,"2018-02-27","No",286543,1935392,"2018-02-27 13.02"
"9220","803A",533,"Ocellated Turkey",2,2018,2,2,15.15,"2018-02-02","No",289440,1956750,"2018-02-02 15.15"
"9221","814A",541,"Ocellated Turkey",3,2018,1,18,16.16,"2018-01-18","No",289441,1941086,"2018-01-18 16.16"
"9222","803A",554,"Ocellated Turkey",1,2018,2,3,13.18,"2018-02-03","No",289440,1956750,"2018-02-03 13.18"
"9223","814A",569,"Ocellated Turkey",1,2018,1,19,7.35,"2018-01-19","No",289441,1941086,"2018-01-19 7.35"
"9224","814A",599,"Ocellated Turkey",2,2018,1,19,8.3,"2018-01-19","No",289441,1941086,"2018-01-19 8.30"
"9225","803A",641,"Ocellated Turkey",1,2018,2,8,7.16,"2018-02-08","No",289440,1956750,"2018-02-08 7.16"
"9226","814A",657,"Ocellated Turkey",4,2018,1,19,9.01,"2018-01-19","No",289441,1941086,"2018-01-19 9.01"
"9227","814A",713,"Ocellated Turkey",4,2018,1,19,17.17,"2018-01-19","No",289441,1941086,"2018-01-19 17.17"
"9228","814A",745,"Ocellated Turkey",3,2018,1,20,6.37,"2018-01-20","No",289441,1941086,"2018-01-20 6.37"
"9229","803A",749,"Ocellated Turkey",6,2018,2,17,7.02,"2018-02-17","No",289440,1956750,"2018-02-17 7.02"
"9230","814A",790,"Ocellated Turkey",3,2018,1,20,17.16,"2018-01-20","No",289441,1941086,"2018-01-20 17.16"
"9231","803A",803,"Ocellated Turkey",6,2018,2,17,9.53,"2018-02-17","No",289440,1956750,"2018-02-17 9.53"
"9232","803A",866,"Ocellated Turkey",1,2018,2,20,17.54,"2018-02-20","No",289440,1956750,"2018-02-20 17.54"
"9233","803A",908,"Ocellated Turkey",1,2018,2,23,8.21,"2018-02-23","No",289440,1956750,"2018-02-23 8.21"
"9234","803A",914,"Ocellated Turkey",1,2018,2,25,9.48,"2018-02-25","No",289440,1956750,"2018-02-25 9.48"
"9235","803A",923,"Ocellated Turkey",1,2018,2,25,11.53,"2018-02-25","No",289440,1956750,"2018-02-25 11.53"
"9236","803A",930,"Ocellated Turkey",1,2018,2,25,13.43,"2018-02-25","No",289440,1956750,"2018-02-25 13.43"
"9237","803A",934,"Ocellated Turkey",1,2018,2,26,6.36,"2018-02-26","No",289440,1956750,"2018-02-26 6.36"
"9238","803A",939,"Ocellated Turkey",1,2018,2,26,8.17,"2018-02-26","No",289440,1956750,"2018-02-26 8.17"
"9239","803A",941,"Ocellated Turkey",1,2018,2,26,15.22,"2018-02-26","No",289440,1956750,"2018-02-26 15.22"
"9240","803A",959,"Ocellated Turkey",1,2018,2,27,7.29,"2018-02-27","No",289440,1956750,"2018-02-27 7.29"
"9241","803A",981,"Ocellated Turkey",1,2018,2,28,15.17,"2018-02-28","No",289440,1956750,"2018-02-28 15.17"
"9242","803A",983,"Ocellated Turkey",1,2018,3,1,16,"2018-03-01","No",289440,1956750,"2018-03-01 16.00"
"9243","812B",25,"Ocellated Turkey",1,2018,3,7,7.52,"2018-03-07","No",286540,1935398,"2018-03-07 7.52"
"9244","812B",34,"Ocellated Turkey",1,2018,3,8,8.13,"2018-03-08","No",286540,1935398,"2018-03-08 8.13"
"9245","810B",38,"Ocellated Turkey",1,2018,3,5,10.25,"2018-03-05","No",286075,1935996,"2018-03-05 10.25"
"9246","812B",40,"Ocellated Turkey",1,2018,3,10,9.15,"2018-03-10","No",286540,1935398,"2018-03-10 9.15"
"9247","803B",41,"Ocellated Turkey",1,2018,3,8,13.58,"2018-03-08","No",289436,1956746,"2018-03-08 13.58"
"9248","812B",43,"Ocellated Turkey",1,2018,3,10,15.49,"2018-03-10","No",286540,1935398,"2018-03-10 15.49"
"9249","810B",55,"Ocellated Turkey",1,2018,3,6,6.29,"2018-03-06","No",286075,1935996,"2018-03-06 6.29"
"9250","812B",55,"Ocellated Turkey",1,2018,3,12,7.55,"2018-03-12","No",286540,1935398,"2018-03-12 7.55"
"9251","805B",58,"Ocellated Turkey",1,2018,3,11,12.21,"2018-03-11","No",290411,1956668,"2018-03-11 12.21"
"9252","805B",64,"Ocellated Turkey",1,2018,3,11,16.22,"2018-03-11","No",290411,1956668,"2018-03-11 16.22"
"9253","812B",67,"Ocellated Turkey",1,2018,3,12,16.52,"2018-03-12","No",286540,1935398,"2018-03-12 16.52"
"9254","810B",73,"Ocellated Turkey",1,2018,3,6,12.44,"2018-03-06","No",286075,1935996,"2018-03-06 12.44"
"9255","810B",76,"Ocellated Turkey",1,2018,3,6,15.49,"2018-03-06","No",286075,1935996,"2018-03-06 15.49"
"9256","812B",76,"Ocellated Turkey",1,2018,3,14,8.46,"2018-03-14","No",286540,1935398,"2018-03-14 8.46"
"9257","810B",82,"Ocellated Turkey",1,2018,3,6,17.29,"2018-03-06","No",286075,1935996,"2018-03-06 17.29"
"9258","812B",85,"Ocellated Turkey",1,2018,3,14,16,"2018-03-14","No",286540,1935398,"2018-03-14 16.00"
"9259","803B",89,"Ocellated Turkey",1,2018,3,12,14.33,"2018-03-12","No",289436,1956746,"2018-03-12 14.33"
"9260","810B",95,"Ocellated Turkey",1,2018,3,7,6.24,"2018-03-07","No",286075,1935996,"2018-03-07 6.24"
"9261","803B",98,"Ocellated Turkey",1,2018,3,13,7.02,"2018-03-13","No",289436,1956746,"2018-03-13 7.02"
"9262","810B",100,"Ocellated Turkey",1,2018,3,8,11,"2018-03-08","No",286075,1935996,"2018-03-08 11.00"
"9263","812B",100,"Ocellated Turkey",1,2018,3,16,8.39,"2018-03-16","No",286540,1935398,"2018-03-16 8.39"
"9264","812B",103,"Ocellated Turkey",1,2018,3,16,16.26,"2018-03-16","No",286540,1935398,"2018-03-16 16.26"
"9265","803B",107,"Ocellated Turkey",1,2018,3,13,8.2,"2018-03-13","No",289436,1956746,"2018-03-13 8.20"
"9266","810B",107,"Ocellated Turkey",1,2018,3,8,16.34,"2018-03-08","No",286075,1935996,"2018-03-08 16.34"
"9267","810B",113,"Ocellated Turkey",1,2018,3,9,7.2,"2018-03-09","No",286075,1935996,"2018-03-09 7.20"
"9268","810B",115,"Ocellated Turkey",1,2018,3,9,9.06,"2018-03-09","No",286075,1935996,"2018-03-09 9.06"
"9269","810B",118,"Ocellated Turkey",1,2018,3,9,12.51,"2018-03-09","No",286075,1935996,"2018-03-09 12.51"
"9270","810B",121,"Ocellated Turkey",1,2018,3,9,16.23,"2018-03-09","No",286075,1935996,"2018-03-09 16.23"
"9271","810B",124,"Ocellated Turkey",1,2018,3,10,8.15,"2018-03-10","No",286075,1935996,"2018-03-10 8.15"
"9272","810B",130,"Ocellated Turkey",1,2018,3,10,17.11,"2018-03-10","No",286075,1935996,"2018-03-10 17.11"
"9273","812B",130,"Ocellated Turkey",1,2018,3,18,14.04,"2018-03-18","No",286540,1935398,"2018-03-18 14.04"
"9274","810B",134,"Ocellated Turkey",1,2018,3,11,9.49,"2018-03-11","No",286075,1935996,"2018-03-11 9.49"
"9275","810B",136,"Ocellated Turkey",1,2018,3,11,13.44,"2018-03-11","No",286075,1935996,"2018-03-11 13.44"
"9276","812B",136,"Ocellated Turkey",1,2018,3,19,15.5,"2018-03-19","No",286540,1935398,"2018-03-19 15.50"
"9277","810B",139,"Ocellated Turkey",1,2018,3,11,16.53,"2018-03-11","No",286075,1935996,"2018-03-11 16.53"
"9278","803B",143,"Ocellated Turkey",1,2018,3,16,7.48,"2018-03-16","No",289436,1956746,"2018-03-16 7.48"
"9279","810B",146,"Ocellated Turkey",1,2018,3,12,6.3,"2018-03-12","No",286075,1935996,"2018-03-12 6.30"
"9280","810B",160,"Ocellated Turkey",1,2018,3,13,15.03,"2018-03-13","No",286075,1935996,"2018-03-13 15.03"
"9281","803B",161,"Ocellated Turkey",2,2018,3,16,8.01,"2018-03-16","No",289436,1956746,"2018-03-16 8.01"
"9282","807B",161,"Ocellated Turkey",4,2018,3,14,16.53,"2018-03-14","No",291485,1956145,"2018-03-14 16.53"
"9283","812B",166,"Ocellated Turkey",2,2018,3,22,8.14,"2018-03-22","No",286540,1935398,"2018-03-22 8.14"
"9284","810B",167,"Ocellated Turkey",1,2018,3,14,7.19,"2018-03-14","No",286075,1935996,"2018-03-14 7.19"
"9285","810B",172,"Ocellated Turkey",1,2018,3,14,16.47,"2018-03-14","No",286075,1935996,"2018-03-14 16.47"
"9286","812B",181,"Ocellated Turkey",1,2018,3,22,15.33,"2018-03-22","No",286540,1935398,"2018-03-22 15.33"
"9287","810B",185,"Ocellated Turkey",1,2018,3,15,10.21,"2018-03-15","No",286075,1935996,"2018-03-15 10.21"
"9288","810B",187,"Ocellated Turkey",1,2018,3,15,11.27,"2018-03-15","No",286075,1935996,"2018-03-15 11.27"
"9289","810B",194,"Ocellated Turkey",1,2018,3,16,7.5,"2018-03-16","No",286075,1935996,"2018-03-16 7.50"
"9290","812B",196,"Ocellated Turkey",1,2018,3,23,8.42,"2018-03-23","No",286540,1935398,"2018-03-23 8.42"
"9291","810B",202,"Ocellated Turkey",1,2018,3,16,17.07,"2018-03-16","No",286075,1935996,"2018-03-16 17.07"
"9292","812B",206,"Ocellated Turkey",1,2018,3,23,11.45,"2018-03-23","No",286540,1935398,"2018-03-23 11.45"
"9293","810B",208,"Ocellated Turkey",1,2018,3,17,12.25,"2018-03-17","No",286075,1935996,"2018-03-17 12.25"
"9294","812B",214,"Ocellated Turkey",1,2018,3,24,10.44,"2018-03-24","No",286540,1935398,"2018-03-24 10.44"
"9295","812B",223,"Ocellated Turkey",1,2018,3,24,14.59,"2018-03-24","No",286540,1935398,"2018-03-24 14.59"
"9296","810B",229,"Ocellated Turkey",1,2018,3,17,13.34,"2018-03-17","No",286075,1935996,"2018-03-17 13.34"
"9297","812B",235,"Ocellated Turkey",1,2018,3,25,10.16,"2018-03-25","No",286540,1935398,"2018-03-25 10.16"
"9298","803B",239,"Ocellated Turkey",1,2018,3,19,6.19,"2018-03-19","No",289436,1956746,"2018-03-19 6.19"
"9299","812B",241,"Ocellated Turkey",1,2018,3,26,8.54,"2018-03-26","No",286540,1935398,"2018-03-26 8.54"
"9300","812B",244,"Ocellated Turkey",1,2018,3,26,11.16,"2018-03-26","No",286540,1935398,"2018-03-26 11.16"
"9301","803B",248,"Ocellated Turkey",1,2018,3,21,15.28,"2018-03-21","No",289436,1956746,"2018-03-21 15.28"
"9302","810B",248,"Ocellated Turkey",1,2018,3,18,6.17,"2018-03-18","No",286075,1935996,"2018-03-18 6.17"
"9303","810B",250,"Ocellated Turkey",1,2018,3,18,7.51,"2018-03-18","No",286075,1935996,"2018-03-18 7.51"
