"picture","species.name","Nr","Year","Month","Day","Hour.Exact","Comment","Location.1","Mammal","site","Brand","Date.Placement","Date.Removed","Days","Northing","Easting","Conservati","Active_Log","Logged_in","Hurricane","Fire_Damag","Location_d","Landscape","Location.y","Last.Record","obsdate","visit","date_time_obs"
442,"Paca",1,2016,9,23,"0.41","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-23,56,"2016-09-23 0.41"
910,"Puma",1,2016,9,3,"5.18","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-03,36,"2016-09-03 5.18"
914,"Puma",1,2016,9,3,"8.3","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-03,36,"2016-09-03 8.30"
287,"Puma",1,2016,9,15,"12.31","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-15,48,"2016-09-15 12.31"
349,"Red Brocket Deer",1,2016,8,11,"14.26","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-11,13,"2016-08-11 14.26"
439,"Red Brocket Deer",1,2016,8,13,"12.47","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-13,15,"2016-08-13 12.47"
486,"Red Brocket Deer",1,2016,8,16,"8.22","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-16,18,"2016-08-16 8.22"
685,"Red Brocket Deer",1,2016,8,23,"16.4","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-23,25,"2016-08-23 16.40"
848,"Red Brocket Deer",1,2016,8,30,"11.09","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-30,32,"2016-08-30 11.09"
865,"Red Brocket Deer",1,2016,8,31,"12.55","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-31,33,"2016-08-31 12.55"
883,"Red Brocket Deer",1,2016,9,1,"13.47","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-01,34,"2016-09-01 13.47"
906,"Red Brocket Deer",1,2016,9,2,"15.4","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-02,35,"2016-09-02 15.40"
44,"Red Brocket Deer",1,2016,9,5,"17.1","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-05,38,"2016-09-05 17.10"
142,"Red Brocket Deer",1,2016,9,10,"16.16","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-10,43,"2016-09-10 16.16"
346,"Red Brocket Deer",1,2016,9,18,"11.19","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-18,51,"2016-09-18 11.19"
439,"Red Brocket Deer",1,2016,9,22,"10.54","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-22,55,"2016-09-22 10.54"
445,"Tayra",1,2016,8,13,"17.09","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-13,15,"2016-08-13 17.09"
622,"Tayra",1,2016,8,20,"12.37","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-20,22,"2016-08-20 12.37"
466,"Tayra",1,2016,9,23,"13.56","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-23,56,"2016-09-23 13.56"
55,"White-tailed Deer",1,2016,7,31,"11.43","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-07-31,2,"2016-07-31 11.43"
61,"White-tailed Deer",1,2016,8,2,"9.45","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-02,4,"2016-08-02 9.45"
70,"White-tailed Deer",1,2016,8,3,"23.23","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-03,5,"2016-08-03 23.23"
121,"White-tailed Deer",1,2016,8,7,"17.52","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-07,9,"2016-08-07 17.52"
125,"White-tailed Deer",1,2016,8,7,"18.01","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-07,9,"2016-08-07 18.01"
358,"White-tailed Deer",1,2016,8,11,"15.32","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-11,13,"2016-08-11 15.32"
370,"White-tailed Deer",1,2016,8,12,"9.38","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-12,14,"2016-08-12 9.38"
427,"White-tailed Deer",1,2016,8,13,"10.57","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-13,15,"2016-08-13 10.57"
475,"White-tailed Deer",1,2016,8,16,"4.55","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-16,18,"2016-08-16 4.55"
493,"White-tailed Deer",1,2016,8,17,"13.17","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-17,19,"2016-08-17 13.17"
534,"White-tailed Deer",1,2016,8,17,"20.28","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-17,19,"2016-08-17 20.28"
577,"White-tailed Deer",1,2016,8,18,"8.15","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-18,20,"2016-08-18 8.15"
602,"White-tailed Deer",2,2016,8,18,"16.06","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-18,20,"2016-08-18 16.06"
608,"White-tailed Deer",1,2016,8,19,"2.18","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-19,21,"2016-08-19 2.18"
625,"White-tailed Deer",1,2016,8,20,"13.01","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-20,22,"2016-08-20 13.01"
658,"White-tailed Deer",1,2016,8,21,"7.45","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-21,23,"2016-08-21 7.45"
661,"White-tailed Deer",1,2016,8,21,"8.2","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-21,23,"2016-08-21 8.20"
676,"White-tailed Deer",2,2016,8,23,"2.54","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-23,25,"2016-08-23 2.54"
781,"White-tailed Deer",1,2016,8,27,"10","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-27,29,"2016-08-27 10.00"
862,"White-tailed Deer",1,2016,8,31,"11.34","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-31,33,"2016-08-31 11.34"
880,"White-tailed Deer",1,2016,8,31,"23.05","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-08-31,33,"2016-08-31 23.05"
931,"White-tailed Deer",1,2016,9,3,"18.43","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-03,36,"2016-09-03 18.43"
46,"White-tailed Deer",1,2016,9,6,"9.32","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-06,39,"2016-09-06 9.32"
68,"White-tailed Deer",1,2016,9,7,"13","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-07,40,"2016-09-07 13.00"
137,"White-tailed Deer",1,2016,9,10,"15.08","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-10,43,"2016-09-10 15.08"
145,"White-tailed Deer",1,2016,9,11,"9.37","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-11,44,"2016-09-11 9.37"
149,"White-tailed Deer",1,2016,9,11,"11.09","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-11,44,"2016-09-11 11.09"
231,"White-tailed Deer",1,2016,9,12,"14.07","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-12,45,"2016-09-12 14.07"
232,"White-tailed Deer",1,2016,9,13,"7.03","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-13,46,"2016-09-13 7.03"
241,"White-tailed Deer",2,2016,9,13,"12.53","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-13,46,"2016-09-13 12.53"
283,"White-tailed Deer",1,2016,9,15,"9.32","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-15,48,"2016-09-15 9.32"
365,"White-tailed Deer",2,2016,9,18,"15.41","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-18,51,"2016-09-18 15.41"
430,"White-tailed Deer",1,2016,9,22,"8.42","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-22,55,"2016-09-22 8.42"
445,"White-tailed Deer",1,2016,9,23,"8.42","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-23,56,"2016-09-23 8.42"
526,"White-tailed Deer",1,2016,9,27,"8","","Yalbac","Yes","610C","Bushnell",2016-07-30,2016-10-21,83,1935517.445,282719.2885,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-10-22,2016-09-27,60,"2016-09-27 8.00"
111,"Baird's Tapir",1,2016,3,3,"11.47","","Yalbac","Yes","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-03,4,"2016-03-03 11.47"
2993,"Crested Guan",1,2016,3,18,"1.39","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-18,19,"2016-03-18 1.39"
88,"Gray Fox",1,2016,3,2,"2.12","","Yalbac","Yes","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-02,3,"2016-03-02 2.12"
94,"Gray Fox",1,2016,3,2,"7.39","","Yalbac","Yes","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-02,3,"2016-03-02 7.39"
121,"Gray Fox",1,2016,3,4,"1.5","","Yalbac","Yes","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-04,5,"2016-03-04 1.50"
556,"Gray Fox",1,2016,3,13,"5.39","","Yalbac","Yes","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-13,14,"2016-03-13 5.39"
820,"Gray Fox",1,2016,3,13,"7.13","","Yalbac","Yes","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-13,14,"2016-03-13 7.13"
124,"Great Curassow",1,2016,3,5,"3.52","male","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-05,6,"2016-03-05 3.52"
130,"Great Curassow",1,2016,3,5,"5.06","male","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-05,6,"2016-03-05 5.06"
136,"Great Curassow",2,2016,3,7,"7.13","male/female","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-07,8,"2016-03-07 7.13"
295,"Great Curassow",2,2016,3,10,"6.4","females","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-10,11,"2016-03-10 6.40"
400,"Great Curassow",1,2016,3,11,"6.37","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-11,12,"2016-03-11 6.37"
559,"Great Curassow",1,2016,3,13,"8.13","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-13,14,"2016-03-13 8.13"
57,"Jaguar",1,2016,3,2,"1.22","Excreting","Yalbac","Yes","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-02,3,"2016-03-02 1.22"
398,"Jaguar",1,2016,3,10,"10.58","","Yalbac","Yes","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-10,11,"2016-03-10 10.58"
38,"Ocellated Turkey",2,2016,2,29,"4.54","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-02-29,1,"2016-02-29 4.54"
44,"Ocellated Turkey",1,2016,3,1,"7.55","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-01,2,"2016-03-01 7.55"
46,"Ocellated Turkey",2,2016,3,1,"4.03","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-01,2,"2016-03-01 4.03"
58,"Ocellated Turkey",1,2016,3,2,"6.34","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-02,3,"2016-03-02 6.34"
74,"Ocellated Turkey",1,2016,3,2,"7.24","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-02,3,"2016-03-02 7.24"
85,"Ocellated Turkey",1,2016,3,2,"8.34","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-02,3,"2016-03-02 8.34"
91,"Ocellated Turkey",1,2016,3,2,"5.56","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-02,3,"2016-03-02 5.56"
97,"Ocellated Turkey",1,2016,3,3,"6.3","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-03,4,"2016-03-03 6.30"
103,"Ocellated Turkey",1,2016,3,3,"7.36","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-03,4,"2016-03-03 7.36"
115,"Ocellated Turkey",1,2016,3,4,"6.35","","Yalbac","No","611A","Moultrycam",2016-02-29,2016-05-20,19,1935456.716,282087,"No","No",2015,"Yes","No","Along large logging road","Disturbed High Forest","Yalbac",2016-03-20,2016-03-04,5,"2016-03-04 6.35"
